praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"32,80","17,20","13,00","10,60","2,48","56,70","84,30","1.685,00","26,70","49,60","31,10"
"44,90","20,00","8,43","155,00","16,40","12,30","27,90","359,00","23,10","41,00","17,80"
"81,30","16,70","7,04","141,00","33,70","7,99","11,80","730,00","37,20","58,80","17,20"
"136,00","71,00","15,10","17,00","4,78","16,80","31,60","396,00","20,00","40,70","12,50"
"23,50","16,30","3,19","1,00","445,00","10,60","18,30","389,00","28,10","46,10","17,90"
"57,80","15,00","37,50","40,00","18,80","29,40","30,50","322,00","10,60","34,90","22,30"
"40,70","16,10","16,50","12,50","3,02","17,60","31,90","843,00","61,50","85,10","25,50"
"45,70","15,40","8,98","124,00","22,10","4,18","8,66","661,00","11,70","17,50","8,43"
"6,73","20,00","10,40","143,00","25,30","32,20","38,20","478,00","26,70","47,40","19,10"
"125,00","123,00","14,10","10,40","4,96","16,00","16,40","514,00","19,30","21,10","4,14"
"85,10","33,40","12,40","50,00","20,20","10,60","19,60","898,00","16,70","34,30","1,35"
"186,00","165,00","22,90","26,40","4,83","8,74","16,50","538,00","36,20","30,50","12,30"
"52,30","38,90","3,75","18,30","26,20","7,77","12,40","313,00","16,00","34,90","58,80"
"96,50","30,20","14,10","23,50","13,70","28,60","48,30","1.124,00","13,70","19,80","5,05"
"28,90","16,80","3,72","20,50","44,90","7,99","18,10","279,00","3,79","16,10","71,70"
"105,00","40,30","11,30","18,40","13,90","14,70","27,10","359,00","28,40","30,50","7,17"
"149,00","36,50","4,03","9,91","3,65","20,40","33,70","372,00","14,60","16,80","6,04"
"21,50","6,67","17,90","89,80","31,60","39,20","55,20","257,00","16,40","22,70","10,60"
"50,50","38,50","8,20","42,90","10,70","14,30","21,30","599,00","22,50","37,20","19,80"
"100,00","48,70","7,50","17,00","16,30","16,30","23,50","300,00","12,30","11,10","2,71"
"80,60","31,30","13,10","34,90","17,00","10,80","14,50","422,00","15,00","21,30","7,64"
"56,70","26,70","9,22","15,10","2,57","6,26","9,73","352,00","38,20","54,70","30,50"
"81,30","28,10","9,06","16,70","47,00","21,70","24,40","274,00","119,00","297,00","155,00"
"44,90","22,90","9,47","14,70","17,30","11,80","30,80","466,00","13,20","17,90","4,49"
"97,30","33,70","16,70","64,90","23,30","8,58","12,50","286,00","35,50","57,30","15,40"
"61,00","31,90","17,80","16,40","10,10","13,30","28,10","1.911,00","1,79","9,73","3,40"
"64,40","33,10","20,20","578,00","82,80","7,77","18,90","368,00","1,84","17,80","76,40"
"120,00","40,70","7,57","898,00","123,00","16,80","28,40","319,00","11,10","24,10","10,80"
"20,70","6,61","16,00","16,40","9,47","3,62","21,30","874,00","17,50","22,50","5,05"
"31,10","15,10","66,70","63,80","16,40","26,70","34,30","400,00","12,70","16,10","10,80"
"25,50","28,10","5,23","7,17","42,20","64,90","104,00","1.670,00","1,00","10,90","6,49"
"69,80","23,70","5,19","14,60","47,40","28,60","69,80","491,00","22,50","26,20","7,64"
"5,00","18,60","10,10","72,30","19,30","24,10","32,80","368,00","10,30","12,00","2,39"
"72,30","41,40","21,30","34,90","12,30","5,00","14,90","433,00","15,80","17,20","11,00"
"40,30","27,10","21,90","29,20","8,51","16,80","39,60","547,00","2,84","3,13","5,33"
"7,99","29,40","10,40","62,10","4,45","12,40","21,30","441,00","54,70","96,50","48,30"
"67,30","25,00","8,43","16,00","12,50","12,00","28,90","594,00","10,00","27,60","1,27"
"59,90","19,50","1,00","213,00","5,28","2,44","9,06","188,00","26,70","31,90","13,10"
"37,90","19,60","14,50","19,80","12,50","6,26","19,60","791,00","2,48","14,10","87,40"
"73,00","37,90","43,30","68,50","11,50","21,30","48,70","1.104,00","8,43","20,90","1,00"
"75,00","28,60","33,40","57,80","15,30","25,50","40,70","407,00","13,30","20,20","5,67"
"33,10","21,90","4,29","87,40","24,80","2,59","23,70","1.084,00","16,70","28,40","8,20"
"22,90","15,80","11,30","297,00","58,30","3,79","23,70","874,00","20,40","45,30","70,40"
"11,30","17,60","7,91","18,40","55,20","23,70","82,00","939,00","12,90","13,00","7,91"
"49,10","15,00","8,20","246,00","71,70","4,18","7,43","533,00","30,20","47,40","19,30"
"37,90","38,50","4,45","60,40","22,50","3,37","20,20","491,00","20,40","29,40","5,19"
"6,44","16,30","21,50","31,30","13,30","6,73","12,30","632,00","21,70","33,10","3,37"
"56,20","29,40","42,20","13,10","49,60","3,37","8,74","389,00","3,75","5,78","4,57"
"85,10","37,50","8,90","121,00","27,10","7,70","23,50","1.114,00","22,50","42,90","2,81"
"89,80","83,50","11,50","15,50","11,20","17,90","28,60","422,00","12,50","15,40","6,10"
"74,30","32,20","14,20","15,30","11,40","13,30","30,00","500,00","2,76","6,49","11,90"
"30,00","23,70","16,40","55,70","49,10","15,80","20,50","552,00","13,50","21,50","1,54"
"106,00","25,50","6,85","34,30","35,20","6,38","29,40","931,00","9,56","17,90","7,99"
"61,50","23,10","12,10","33,40","28,60","15,30","30,00","340,00","41,80","59,40","30,00"
"85,80","20,50","135,00","422,00","250,00","22,30","46,10","1.486,00","6,04","7,64","4,37"
"47,80","17,90","19,50","55,20","41,80","19,80","28,90","426,00","14,70","21,30","10,70"
"35,50","29,40","11,50","57,30","34,60","6,32","17,00","820,00","5,00","5,88","29,70"
"48,30","19,10","10,10","25,50","31,90","11,20","24,60","514,00","2,11","16,70","94,70"
"111,00","36,80","6,26","115,00","13,70","5,23","30,50","717,00","20,00","42,60","14,10"
"53,30","20,90","22,30","35,20","10,60","3,92","26,70","764,00","16,00","28,40","9,91"
"14,30","13,60","10,60","355,00","69,80","6,49","3,96","542,00","19,80","48,30","25,00"
"39,60","11,10","16,00","43,70","53,80","25,30","44,10","496,00","14,30","26,20","19,60"
"14,30","23,10","7,57","267,00","28,90","10,00","35,50","1.433,00","19,30","34,60","9,82"
"126,00","45,70","8,82","90,60","15,80","6,38","26,90","828,00","7,84","17,90","1,00"
"31,90","17,30","12,40","20,40","5,42","7,91","9,82","770,00","12,70","17,20","6,67"
"56,20","30,20","16,40","16,40","16,40","5,33","13,90","610,00","1,88","1,05","5,62"
"131,00","85,10","1,54","126,00","11,80","5,00","16,40","514,00","20,00","27,10","8,20"
"34,90","10,80","15,70","16,30","3,40","13,30","26,20","1.009,00","21,50","42,60","9,31"
"30,50","12,90","9,73","96,50","12,00","1,96","4,66","76,40","1,00","66,10","3,52"
"8,66","20,90","9,73","14,70","35,50","10,00","16,10","528,00","2,64","42,90","75,70"
"46,10","16,10","2,39","16,80","45,30","19,30","38,20","723,00","15,10","28,40","8,98"
"59,40","33,10","14,20","10,40","9,31","12,00","27,90","276,00","17,60","7,84","2,79"
"93,10","22,30","5,73","47,80","10,10","12,50","24,10","334,00","10,50","17,90","8,82"
"38,50","22,50","5,78","74,30","23,30","10,60","13,00","835,00","15,80","23,30","7,57"
"99,10","43,70","1,00","161,00","23,30","7,64","17,90","578,00","5,14","17,30","21,30"
"76,40","22,70","10,10","71,70","24,40","38,50","88,20","500,00","20,90","24,10","13,20"
"106,00","66,70","9,65","12,10","31,90","23,50","31,90","449,00","4,53","15,30","14,30"
"112,00","28,10","10,80","28,60","15,80","21,10","35,50","410,00","23,90","35,20","9,73"
"105,00","58,30","68,50","215,00","20,70","2,50","30,00","820,00","9,14","13,90","1,83"
"94,70","26,20","7,91","118,00","27,90","12,50","24,60","523,00","9,06","10,00","1,70"
"87,40","153,00","9,91","42,90","6,73","23,50","31,10","334,00","12,70","20,20","12,50"
"120,00","41,00","15,00","57,80","24,60","20,90","32,80","379,00","1,00","18,90","97,30"
"52,30","25,00","9,82","119,00","16,30","24,40","92,20","1.582,00","2,41","12,40","58,30"
"19,50","26,40","7,50","21,50","93,90","3,46","13,70","882,00","22,50","41,80","13,00"
"92,20","28,90","9,06","3,46","23,30","15,30","31,10","429,00","10,80","9,39","1,95"
"133,00","52,80","4,41","93,10","31,60","2,27","11,30","956,00","18,10","25,00","6,10"
"31,60","16,70","12,20","17,50","14,90","6,73","21,30","806,00","7,77","9,82","12,40"
"57,80","19,60","13,50","33,40","6,61","44,90","79,10","931,00","15,80","21,70","13,70"
"70,40","25,50","3,31","11,70","5,78","20,20","25,90","284,00","30,80","59,40","12,60"
"66,70","23,50","1,00","124,00","14,90","11,50","17,20","461,00","37,50","59,40","21,30"
"31,60","12,40","30,50","53,30","15,70","17,50","35,50","331,00","23,70","36,50","9,65"
"86,60","24,10","4,57","15,80","18,80","30,80","56,20","737,00","11,40","17,80","3,72"
"118,00","31,90","15,70","15,50","26,40","4,00","16,80","632,00","9,91","11,10","7,30"
"61,50","16,80","5,23","105,00","22,90","5,73","27,60","396,00","25,00","25,90","5,94"
"34,90","16,10","11,80","46,60","20,50","16,80","15,40","343,00","14,30","22,50","9,14"
"28,60","17,50","7,57","94,70","6,85","20,90","72,30","115,00","6,04","52,30","67,90"
"25,50","12,40","23,10","38,50","15,50","25,50","36,50","426,00","13,00","20,20","13,20"
"31,30","28,60","13,30","7,23","1,12","2,17","9,65","262,00","12,20","2,89","4,74"
"115,00","39,20","7,50","66,10","11,20","22,70","27,60","250,00","36,20","57,80","16,50"
"76,40","41,40","18,40","281,00","68,50","9,22","21,50","667,00","16,40","29,40","14,20"
"99,10","28,60","8,90","186,00","10,60","19,30","32,80","737,00","25,50","26,90","7,57"
"74,30","21,10","3,46","10,10","25,00","13,70","16,70","487,00","10,30","12,30","10,60"
"93,10","31,10","10,60","137,00","23,50","16,30","25,70","422,00","9,65","23,10","5,14"
"10,10","22,30","21,30","35,50","15,50","4,53","9,31","359,00","13,00","27,10","17,00"
"27,60","39,20","10,50","12,30","3,52","7,84","17,30","730,00","5,28","34,00","142,00"
"12,60","20,50","10,80","227,00","28,90","13,00","25,50","514,00","14,60","20,20","19,30"
"100,00","28,40","27,10","215,00","67,30","26,20","30,80","331,00","25,70","37,50","10,60"
"23,70","23,90","1,00","407,00","43,30","5,78","17,60","1.459,00","11,90","20,70","3,65"
"75,00","24,80","9,91","16,50","88,20","15,80","31,10","429,00","1,72","2,64","2,71"
"54,70","46,60","17,90","24,10","17,00","25,00","33,40","337,00","18,30","27,60","6,49"
"52,80","28,60","5,83","92,20","17,60","8,20","13,60","685,00","18,30","24,60","11,80"
"73,00","20,50","16,50","8,98","5,78","14,90","34,30","271,00","3,49","2,35","7,50"
"27,90","17,50","5,62","10,50","36,80","33,10","44,50","632,00","16,30","26,40","13,00"
"89,00","77,70","14,90","25,30","34,60","11,80","22,90","441,00","1,00","8,51","9,65"
"11,20","1,83","15,10","24,80","61,00","4,57","20,40","638,00","15,80","19,80","6,85"
"112,00","32,80","18,40","30,50","7,64","8,35","12,30","441,00","17,60","21,10","4,07"
"28,90","20,40","18,30","25,30","11,80","5,14","20,50","23,10","20,00","26,90","14,60"
"12,70","13,70","18,60","55,20","23,50","9,22","15,00","649,00","16,30","17,80","5,28"
"59,90","24,60","14,50","67,30","21,50","29,40","48,30","466,00","18,90","24,80","1,81"
"29,40","16,70","5,09","26,70","49,10","5,23","28,10","723,00","5,23","10,00","39,60"
"47,40","33,40","12,70","289,00","59,40","12,90","31,60","523,00","6,55","11,10","22,10"
"13,60","8,74","13,00","39,20","25,00","18,40","30,20","379,00","15,70","37,90","8,74"
"106,00","108,00","4,66","10,90","21,90","10,60","22,90","396,00","32,80","48,70","20,20"
"39,60","13,20","9,14","66,10","5,47","12,40","25,70","496,00","18,80","28,60","8,74"
"88,20","54,70","5,47","15,80","4,03","10,50","29,40","649,00","3,43","22,70","61,50"
"29,40","16,10","10,30","21,10","2,89","10,60","20,50","449,00","4,14","7,17","4,70"
"72,30","48,30","14,60","103,00","24,40","26,70","40,30","396,00","17,60","23,30","2,81"
"36,80","13,70","10,90","170,00","18,10","16,10","39,60","457,00","20,50","25,50","6,32"
"109,00","45,30","13,70","16,50","11,10","11,50","22,30","528,00","3,13","7,64","27,40"
"27,40","19,80","25,50","528,00","93,10","20,90","37,50","385,00","3,55","16,00","106,00"
"25,90","30,20","6,67","289,00","13,60","9,31","20,20","583,00","19,60","34,30","12,90"
"16,00","7,77","1,00","239,00","30,20","11,70","20,40","562,00","1,36","1,27","1,06"
"118,00","56,70","13,20","24,80","38,20","58,80","85,10","799,00","13,70","20,70","8,43"
"36,50","18,10","9,06","120,00","32,80","3,37","24,60","154,00","13,70","19,30","6,10"
"35,50","14,60","8,06","10,40","14,50","24,40","32,80","352,00","19,80","34,00","12,20"
"34,30","16,80","14,50","17,30","12,30","54,20","135,00","2.813,00","11,80","30,20","139,00"
"13,80","19,30","15,40","85,80","19,10","20,70","53,30","717,00","3,68","22,10","67,90"
"66,10","22,30","4,49","161,00","33,40","34,00","53,30","343,00","16,10","39,60","18,80"
"32,20","14,90","14,60","10,70","8,82","14,10","26,20","328,00","12,90","21,10","5,57"
"8,74","19,80","8,43","56,20","29,70","15,30","19,10","429,00","37,90","67,90","27,60"
"103,00","23,90","9,22","173,00","470,00","15,80","34,30","235,00","18,90","41,40","12,70"
"98,20","33,40","10,00","18,40","21,10","10,30","15,80","615,00","1,00","31,10","2,19"
"25,00","14,60","36,80","43,30","13,90","12,50","16,00","567,00","14,30","17,60","6,67"
"110,00","36,80","32,80","44,90","7,04","8,28","17,60","129,00","9,06","8,06","5,14"
"58,30","18,80","13,50","27,90","12,20","13,10","25,30","1.877,00","31,60","47,40","13,80"
"20,90","8,20","13,80","15,00","8,58","18,90","31,90","346,00","16,50","19,30","1,43"
"105,00","58,80","12,10","41,00","44,10","11,10","26,20","552,00","13,00","25,30","5,42"
"64,90","29,40","17,80","109,00","34,30","4,33","9,73","379,00","15,10","13,60","2,84"
"88,20","25,00","46,10","62,10","8,82","6,79","12,90","851,00","15,30","26,20","7,17"
"69,20","18,10","5,14","121,00","24,40","8,58","37,20","186,00","20,00","23,30","14,70"
"51,90","28,60","13,90","16,30","7,77","30,20","58,80","1.715,00","21,50","28,10","3,00"
"28,40","20,40","16,10","12,40","2,35","5,52","17,00","316,00","18,60","27,10","5,99"
"45,30","21,50","15,40","115,00","29,40","3,96","60,40","757,00","8,06","13,70","21,30"
"157,00","73,70","10,90","16,00","40,70","10,70","18,40","334,00","23,10","34,00","6,32"
"31,60","24,60","13,70","9,82","7,99","2,37","7,04","117,00","28,10","40,30","14,50"
"139,00","37,50","54,20","80,60","20,50","8,74","25,30","379,00","11,10","17,20","6,10"
"56,70","33,70","3,22","141,00","38,90","5,52","26,20","514,00","1,42","90,60","8,43"
"79,90","31,90","15,00","24,60","20,90","23,50","85,80","973,00","8,28","20,40","1,00"
"49,60","11,10","9,39","14,90","1,00","2,29","7,84","552,00","19,30","36,20","14,70"
"79,10","30,80","5,73","120,00","25,70","37,20","48,30","649,00","11,20","13,70","4,91"
"36,50","21,70","42,60","71,70","12,60","11,10","22,70","375,00","15,70","29,40","11,10"
"50,00","13,00","2,55","11,00","37,50","3,16","10,00","176,00","18,30","31,10","9,65"
"20,70","33,70","15,40","15,30","12,70","32,80","50,00","470,00","10,50","14,70","3,75"
"58,80","22,50","15,50","23,30","17,50","4,87","6,26","274,00","15,30","23,90","4,66"
"52,30","14,60","6,67","82,00","8,13","8,13","19,80","533,00","4,22","13,90","14,90"
"86,60","29,70","11,90","65,50","12,30","27,40","47,40","227,00","11,70","21,10","2,33"
"91,40","55,20","8,20","21,70","11,70","19,10","34,00","418,00","11,90","15,50","9,47"
"32,50","14,50","11,90","16,50","48,30","22,10","38,90","343,00","3,28","27,90","87,40"
"57,80","32,50","13,00","93,90","23,10","4,53","32,20","2.247,00","28,90","26,20","1,00"
"65,50","19,80","9,31","22,30","22,70","20,40","45,30","939,00","12,00","21,70","5,33"
"64,90","22,90","13,20","31,90","4,14","13,70","44,50","1.298,00","11,40","25,90","12,40"
"5,67","17,80","19,60","20,50","7,10","14,50","25,90","717,00","21,90","34,90","8,06"
"57,80","32,50","8,90","12,20","6,04","6,92","36,80","62,60","7,50","12,70","5,99"
"189,00","153,00","13,60","21,10","5,94","21,90","29,70","253,00","18,10","27,60","6,32"
"31,90","26,90","23,70","51,40","22,70","6,61","10,90","573,00","29,40","42,60","13,10"
"30,00","11,00","7,50","14,90","16,00","26,40","41,80","685,00","19,30","33,70","9,06"
"16,40","13,90","4,57","138,00","24,40","11,80","35,20","1.322,00","16,00","18,40","9,82"
"46,60","18,30","33,70","65,50","4,87","21,10","35,20","429,00","15,00","37,50","21,70"
"27,60","21,10","22,30","20,70","31,90","6,10","28,40","679,00","9,39","50,00","98,20"
"62,60","18,40","7,57","23,30","7,77","6,15","9,82","255,00","1,18","24,80","1,46"
"92,20","47,00","18,90","16,50","4,78","1,08","4,74","25,30","7,04","43,70","106,00"
"50,90","30,20","1,43","340,00","55,70","10,60","19,10","340,00","37,50","69,20","17,00"
"53,80","14,70","31,90","46,10","13,60","21,90","51,40","914,00","10,40","20,20","7,30"
"102,00","30,80","9,06","95,60","18,60","4,18","17,20","621,00","5,99","15,50","4,87"
"72,30","39,20","21,10","14,60","20,40","6,55","12,20","478,00","14,10","20,70","10,60"
"86,60","31,10","27,90","98,20","37,20","13,80","18,40","149,00","15,40","21,50","8,66"
"110,00","35,20","56,20","111,00","34,90","7,04","15,80","407,00","14,70","5,33","7,99"
"42,60","24,10","6,10","20,40","49,60","4,66","13,30","466,00","14,70","14,10","1,65"
"9,91","25,50","12,30","23,90","47,00","20,70","30,00","396,00","6,73","18,60","47,80"
"106,00","54,20","7,23","16,50","63,20","3,52","4,26","379,00","18,60","27,40","5,52"
"34,90","17,20","12,40","32,80","15,00","13,60","21,70","594,00","10,30","16,00","2,84"
"4,22","7,57","1,67","437,00","73,00","6,04","13,20","375,00","8,90","20,20","4,37"
"54,20","24,40","31,90","38,50","8,82","4,00","8,58","122,00","17,50","22,90","3,55"
"36,50","14,50","6,49","53,80","19,80","5,19","9,39","253,00","9,65","8,90","3,75"
"75,70","18,90","39,20","34,00","9,82","6,92","20,40","429,00","12,50","17,00","4,45"
"29,40","22,30","5,99","92,20","14,30","17,50","33,70","355,00","20,20","18,10","2,09"
"49,60","16,10","17,90","21,90","13,10","7,50","37,50","698,00","14,20","24,60","7,99"
"4,74","18,90","5,88","183,00","33,70","19,30","30,20","375,00","21,50","28,60","13,50"
"56,20","37,20","12,10","75,70","31,10","16,80","36,50","375,00","13,30","7,64","4,83"
"85,10","28,60","1,00","164,00","2,64","11,00","19,60","375,00","5,88","4,74","3,68"
"14,20","15,40","12,40","14,10","10,20","2,62","11,50","385,00","18,60","36,20","18,80"
"120,00","57,30","11,40","39,20","58,80","20,20","22,30","325,00","13,80","35,50","93,90"
"46,60","20,70","19,10","26,20","16,30","21,10","32,80","407,00","63,20","88,20","27,40"
"29,70","20,70","12,10","253,00","43,70","9,31","19,30","1.155,00","13,20","26,20","10,80"
"79,90","26,20","2,92","45,30","6,92","10,60","25,90","519,00","20,40","27,90","4,87"
"15,70","29,70","42,60","83,50","51,90","18,60","77,00","4.914,00","16,70","27,60","13,60"
"149,00","110,00","23,90","79,90","82,00","7,64","30,80","1.382,00","15,80","25,00","9,56"
"85,80","23,90","27,60","34,30","17,00","19,50","27,60","305,00","13,50","16,50","10,40"
"52,30","37,20","17,60","33,70","15,50","6,21","23,10","956,00","13,80","17,90","7,64"
"160,00","157,00","16,70","153,00","25,30","25,70","32,50","313,00","23,30","28,10","3,82"
"99,10","19,60","8,82","17,90","40,00","22,90","40,70","429,00","13,00","15,00","1,00"
"31,30","19,10","8,51","22,10","17,90","17,80","33,70","355,00","10,70","18,60","6,79"
"14,30","22,10","18,40","11,40","1,68","22,50","39,20","426,00","8,90","17,30","3,19"
"88,20","52,80","9,47","14,60","8,28","34,90","56,70","400,00","20,90","38,90","14,20"
"38,90","20,20","15,70","16,30","1,29","9,14","75,70","1.433,00","33,10","50,90","8,98"
"175,00","49,10","7,84","7,77","26,20","17,30","34,00","313,00","14,20","14,60","2,97"
"125,00","61,00","23,10","41,40","10,50","8,98","61,00","874,00","13,90","15,70","2,97"
"26,40","13,70","16,70","98,20","21,30","11,50","30,80","470,00","4,10","36,50","147,00"
"54,20","22,30","9,47","149,00","14,30","13,50","22,90","956,00","2,48","3,00","3,62"
"13,20","6,79","6,21","149,00","27,60","32,80","50,90","418,00","25,30","26,90","10,00"
"20,00","23,10","5,62","125,00","42,20","44,50","89,00","1.860,00","5,19","14,30","3,43"
"32,80","20,90","9,65","58,80","11,50","11,70","18,60","552,00","12,70","17,30","11,40"
"30,50","48,30","10,50","54,20","16,00","14,70","32,80","491,00","16,80","19,30","9,31"
"75,70","28,60","3,28","10,70","7,30","20,90","34,90","328,00","13,90","28,60","6,67"
"50,50","20,00","13,30","179,00","27,90","10,50","28,10","1.165,00","1,00","15,80","1,00"
"34,90","20,40","15,30","20,70","14,70","32,50","57,80","1.055,00","16,40","21,10","6,98"
"30,80","12,30","14,60","13,80","2,11","4,37","18,60","368,00","2,97","1,00","2,27"
"56,20","27,40","8,98","141,00","31,30","10,70","21,10","505,00","13,60","15,50","5,05"
"16,30","9,31","17,60","25,30","62,10","10,30","33,70","441,00","1,32","5,78","6,85"
"18,90","5,94","11,50","172,00","25,70","2,07","13,80","528,00","7,57","11,20","12,00"
"49,10","9,91","13,80","23,30","44,50","8,13","46,60","259,00","22,30","39,60","25,90"
"20,40","15,00","2,17","257,00","20,40","4,53","8,82","31,90","10,70","11,50","13,30"
"23,90","33,70","23,70","17,90","11,10","9,06","16,00","567,00","13,90","15,50","7,64"
"71,00","22,30","18,90","20,70","10,00","28,40","36,80","858,00","10,20","5,67","5,38"
"27,40","24,10","10,00","21,50","17,50","12,10","27,10","599,00","19,60","36,80","8,35"
"25,30","28,40","13,00","16,30","38,50","6,10","16,80","655,00","6,04","20,00","121,00"
"12,60","26,20","11,10","63,80","28,40","11,40","62,60","457,00","18,60","94,70","514,00"
"165,00","37,50","16,70","72,30","27,10","14,10","20,20","244,00","15,30","15,10","1,89"
"64,40","26,90","34,30","36,20","30,50","5,33","57,30","1.000,00","16,70","28,60","16,00"
"36,80","8,35","5,00","131,00","20,70","6,44","38,90","791,00","21,30","27,60","7,43"
"84,30","48,30","1,00","294,00","21,30","33,40","52,30","453,00","22,70","24,40","7,64"
"8,66","22,50","8,74","31,60","46,60","13,90","25,00","626,00","29,40","34,00","1,93"
"7,57","4,91","8,58","18,80","117,00","10,70","17,30","470,00","14,30","21,30","17,50"
"30,50","37,50","4,33","16,50","23,90","4,37","14,90","250,00","3,25","1,17","6,49"
"7,91","21,70","7,99","165,00","46,10","22,50","36,80","437,00","20,20","20,90","8,43"
"7,17","16,30","2,79","11,50","11,50","20,00","27,90","466,00","31,30","71,00","24,60"
"106,00","34,30","1,00","209,00","31,60","9,47","15,50","422,00","9,39","10,80","10,20"
