praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"30,20","25,30","56,20","573,00","75,00","10,60","23,70","449,00","13,20","31,10","38,90"
"30,20","11,80","21,50","25,50","11,50","6,73","19,30","204,00","5,47","13,20","23,70"
"132,00","95,60","19,10","23,70","11,20","35,50","53,30","1.144,00","25,30","60,40","123,00"
"49,60","39,60","37,50","53,80","13,90","7,77","22,10","57,30","21,90","49,60","70,40"
"33,40","16,00","23,10","32,20","8,51","29,70","40,00","557,00","13,30","9,06","10,00"
"47,00","47,80","15,80","117,00","14,70","24,40","36,20","1.000,00","10,50","37,90","94,70"
"72,30","25,70","13,00","3,16","7,91","37,90","115,00","982,00","17,00","37,90","41,80"
"139,00","91,40","19,50","70,40","7,23","13,00","22,50","414,00","7,04","20,50","2,55"
"33,40","22,70","16,50","18,30","11,50","29,20","54,20","433,00","16,30","41,80","75,00"
"92,20","79,90","108,00","221,00","1.084,00","121,00","205,00","2.503,00","10,50","16,00","25,50"
"32,50","23,70","28,10","28,10","22,50","31,30","44,90","610,00","18,40","53,30","115,00"
"35,20","18,60","20,70","24,10","4,07","12,90","26,40","538,00","9,31","27,60","60,40"
"138,00","105,00","2,48","15,30","9,47","1,24","5,23","62,10","8,51","37,50","26,20"
"37,50","23,10","13,30","292,00","7,30","9,39","38,20","1.731,00","9,39","17,30","25,70"
"37,90","8,66","17,30","33,40","7,91","20,20","45,70","2.267,00","8,28","22,70","14,50"
"75,00","50,90","16,40","29,70","9,14","61,00","108,00","1.395,00","7,30","17,30","40,30"
"38,20","26,20","30,00","27,60","6,49","20,20","24,80","509,00","17,20","35,20","17,80"
"26,70","18,60","48,70","44,10","3,79","14,10","16,30","791,00","7,99","20,90","21,90"
"30,50","22,90","22,10","27,10","6,44","59,90","113,00","1.554,00","2,39","82,00","2,02"
"59,90","47,00","18,80","193,00","32,20","10,50","25,90","667,00","13,50","32,80","49,10"
"37,90","22,70","35,90","274,00","33,10","2,94","16,40","649,00","21,50","48,30","41,80"
"36,20","17,50","47,80","160,00","20,90","59,40","101,00","1.395,00","11,70","20,90","20,50"
"43,30","27,10","33,40","30,20","11,90","9,73","20,70","215,00","3,05","20,90","1,00"
"45,70","25,50","15,80","189,00","8,28","52,30","84,30","1.420,00","11,30","42,90","36,20"
"31,60","27,90","18,60","57,80","13,10","7,37","10,50","276,00","6,49","16,10","35,20"
"200,00","95,60","8,58","16,40","3,62","36,50","67,90","991,00","9,91","22,90","11,70"
"34,90","15,50","23,70","79,90","16,10","36,20","57,80","1.144,00","5,47","19,60","26,70"
"178,00","99,10","14,70","24,10","10,20","14,20","15,10","567,00","106,00","151,00","30,00"
"94,70","38,20","16,10","211,00","32,20","16,00","28,90","538,00","9,39","19,60","9,91"
"24,40","18,40","15,70","18,30","3,37","12,90","33,10","750,00","8,28","15,30","12,30"
"55,20","55,20","8,43","146,00","21,50","13,60","27,90","649,00","7,17","21,70","23,30"
"50,90","47,40","20,40","24,60","2,02","10,20","28,10","982,00","15,80","51,40","77,00"
"54,20","34,30","12,00","139,00","19,60","12,30","18,80","621,00","6,26","18,80","37,90"
"41,00","26,90","20,00","17,30","7,77","25,00","36,50","649,00","11,70","15,10","18,80"
"27,10","27,10","17,90","17,50","6,38","6,21","22,10","372,00","11,20","25,30","47,40"
"36,50","25,30","26,90","255,00","20,40","73,00","154,00","3.106,00","10,10","38,50","41,00"
"26,90","18,40","47,80","223,00","48,30","19,80","41,40","1.298,00","10,90","31,60","31,90"
"112,00","80,60","22,70","25,90","10,30","12,60","30,20","474,00","4,14","16,80","16,40"
"30,00","17,60","20,50","24,10","1,07","93,10","176,00","3.368,00","10,20","24,80","51,40"
"28,90","20,90","27,60","34,90","10,70","21,70","44,10","1.075,00","6,85","10,90","32,80"
"35,90","22,30","15,40","157,00","20,70","1,26","23,30","17,30","6,38","18,80","20,70"
"207,00","139,00","11,80","142,00","19,80","16,80","34,60","562,00","9,82","18,80","33,70"
"30,00","33,10","11,80","38,50","14,70","6,79","18,30","1.165,00","7,50","10,00","15,10"
"28,90","15,30","41,40","142,00","35,50","16,10","34,60","478,00","3,79","24,10","24,10"
"44,90","24,60","20,40","21,50","24,80","6,32","22,10","770,00","23,50","42,60","75,00"
"15,00","7,04","18,90","237,00","23,30","244,00","474,00","5.523,00","14,30","27,60","58,30"
"41,80","23,10","19,30","158,00","15,00","30,50","46,60","483,00","9,91","24,10","28,90"
"31,10","20,00","12,10","157,00","15,80","94,70","136,00","1.046,00","10,50","33,70","51,40"
"26,40","21,10","16,80","57,30","8,82","37,50","58,80","523,00","4,87","34,30","25,90"
"69,20","37,90","19,80","17,00","1,27","28,10","48,30","644,00","8,51","29,70","26,20"
"54,70","36,50","7,04","8,90","5,47","6,32","4,57","150,00","7,17","22,30","6,55"
"25,90","13,30","89,80","422,00","73,00","30,20","44,90","661,00","10,30","27,60","41,40"
"31,90","16,40","67,30","176,00","23,90","56,70","97,30","1.263,00","13,20","14,30","26,70"
"49,10","43,30","31,10","32,80","17,80","19,60","42,20","599,00","4,07","16,70","24,40"
"28,40","20,20","9,14","165,00","12,50","13,70","27,90","403,00","10,60","20,40","23,50"
"42,60","33,10","28,90","24,60","10,60","12,20","20,20","505,00","5,94","15,50","4,07"
"29,40","25,50","12,20","75,70","12,00","18,90","42,20","2.207,00","11,80","28,10","22,30"
"34,30","17,60","19,60","20,70","14,10","30,20","41,00","313,00","9,14","19,50","14,90"
"33,40","28,60","11,40","189,00","14,20","15,50","29,40","542,00","8,51","14,30","27,60"
"69,20","54,20","19,50","16,30","11,10","11,40","24,80","573,00","11,30","27,10","59,40"
"132,00","84,30","23,10","20,90","3,25","21,50","34,00","362,00","7,37","27,90","36,80"
"1,14","2,11","23,50","19,50","1,00","24,10","46,60","973,00","71,00","184,00","207,00"
"25,90","13,20","21,90","24,10","21,30","59,90","92,20","1.370,00","7,77","20,70","26,90"
"33,10","22,30","47,40","141,00","39,20","27,10","50,50","1.000,00","1,00","75,00","7,70"
"122,00","75,70","20,50","42,20","6,49","49,10","120,00","1.322,00","9,14","16,00","22,30"
"78,40","56,20","5,38","146,00","8,82","10,80","26,20","418,00","21,30","49,60","64,90"
"63,20","50,90","58,80","389,00","59,40","21,70","33,70","858,00","13,60","24,10","13,70"
"39,60","20,40","14,10","101,00","11,80","13,00","22,90","514,00","6,61","16,00","33,70"
"204,00","138,00","17,50","191,00","25,50","5,52","14,60","914,00","4,03","18,80","30,20"
"22,50","17,00","16,70","82,00","18,80","37,20","61,50","1.186,00","10,70","22,70","28,60"
"40,30","21,70","27,10","297,00","26,70","40,00","62,10","1.055,00","9,91","22,70","35,90"
"235,00","135,00","53,30","359,00","53,80","11,90","24,80","673,00","24,10","61,50","79,10"
"24,10","13,00","72,30","337,00","85,80","1,01","2,44","158,00","6,21","15,30","17,20"
"22,50","21,10","23,30","61,00","7,64","103,00","255,00","3.752,00","12,50","25,90","22,30"
"108,00","106,00","38,90","255,00","55,20","55,70","87,40","1.395,00","9,06","39,20","26,70"
"53,30","38,20","30,00","36,50","8,82","13,90","23,30","583,00","5,62","20,00","23,10"
"132,00","59,90","36,20","160,00","44,90","8,66","36,50","359,00","9,39","27,40","17,90"
"94,70","64,40","16,30","16,80","9,22","67,30","105,00","1.981,00","10,30","22,50","20,50"
"151,00","98,20","23,10","36,80","1,41","41,80","93,90","1.554,00","10,00","17,50","1,17"
"112,00","81,30","18,90","37,90","12,90","9,65","26,40","1.395,00","5,33","15,10","28,10"
"120,00","77,70","40,00","62,10","28,40","22,90","36,80","414,00","12,30","13,70","17,50"
"39,20","34,90","75,70","433,00","73,00","11,70","39,20","449,00","25,50","51,40","75,70"
"164,00","119,00","13,60","89,00","11,50","21,50","40,00","382,00","6,73","18,80","17,80"
"29,70","16,70","85,10","274,00","41,80","15,00","25,50","523,00","11,90","29,20","63,80"
"44,90","48,30","27,90","30,80","19,50","64,40","146,00","2.091,00","11,10","27,60","23,50"
"20,50","30,20","23,10","20,40","3,79","20,00","73,00","562,00","30,20","63,80","151,00"
"172,00","90,60","22,70","16,30","7,10","70,40","89,80","403,00","4,14","22,70","36,20"
"28,10","24,40","14,90","67,90","1,54","10,40","13,50","649,00","37,50","55,20","14,60"
"46,10","20,20","18,10","81,30","8,82","18,30","39,20","567,00","11,40","15,70","32,50"
"147,00","102,00","6,04","20,40","10,30","29,20","47,40","478,00","5,47","14,60","11,40"
"32,80","28,10","17,30","20,90","3,82","100,00","172,00","2.666,00","31,90","75,70","107,00"
"9,39","18,10","14,20","17,60","8,13","11,20","21,10","457,00","115,00","184,00","27,60"
"34,90","30,00","40,30","389,00","33,70","29,20","81,30","2.247,00","8,35","12,60","19,10"
"73,70","57,80","8,90","122,00","6,04","45,70","58,80","578,00","22,10","66,70","62,10"
"56,20","44,50","18,10","20,70","5,62","10,70","31,90","403,00","11,00","30,50","53,80"
"101,00","64,40","23,10","98,20","15,30","19,30","38,20","685,00","16,80","27,40","28,90"
"77,70","43,70","17,20","21,50","5,09","12,40","23,10","947,00","8,28","20,00","15,30"
"65,50","40,70","17,50","23,30","10,00","7,43","19,30","1.000,00","2,25","64,40","1,12"
"28,60","17,90","15,00","51,90","14,90","9,22","34,60","470,00","7,99","12,50","19,10"
"63,20","28,60","60,40","161,00","36,50","63,80","98,20","890,00","13,70","22,30","21,90"
"45,70","10,60","18,10","105,00","14,10","106,00","181,00","2.167,00","14,60","29,40","22,10"
"50,50","35,90","62,10","308,00","41,80","15,00","25,70","552,00","8,35","18,40","13,00"
"13,80","18,30","13,50","54,20","21,90","18,40","39,60","655,00","8,43","30,50","34,30"
"22,10","14,30","71,00","215,00","55,20","16,80","30,20","491,00","6,61","16,40","29,20"
"40,00","18,30","22,30","29,20","11,10","50,00","101,00","2.690,00","1,00","86,60","4,07"
"38,20","13,70","15,80","47,40","4,96","11,90","28,90","470,00","45,30","89,80","114,00"
"23,90","13,30","52,30","88,20","30,20","4,83","16,40","743,00","16,80","32,80","83,50"
"90,60","57,80","28,90","23,30","1,93","16,00","35,90","396,00","42,20","95,60","100,00"
"30,80","21,30","15,40","111,00","20,40","12,50","34,30","466,00","24,10","48,70","110,00"
"36,20","17,30","15,50","136,00","18,10","18,40","31,30","505,00","41,40","78,40","121,00"
"34,00","19,80","34,00","196,00","13,70","6,85","19,50","820,00","10,30","23,10","27,10"
"104,00","105,00","27,10","379,00","65,50","15,00","26,40","638,00","12,50","19,60","15,80"
"96,50","53,30","22,10","22,90","7,64","31,90","43,30","355,00","7,64","19,30","18,10"
"82,00","61,00","8,43","89,80","7,43","12,20","18,40","615,00","13,10","46,60","43,30"
"33,10","20,70","19,50","73,70","12,00","17,60","38,20","389,00","10,70","14,20","21,30"
"37,90","21,10","25,70","24,60","5,88","30,20","51,40","947,00","6,55","41,00","32,20"
"36,50","14,50","53,80","414,00","72,30","13,20","31,10","1.084,00","11,80","50,00","41,80"
"31,90","24,60","31,60","38,50","6,26","73,00","130,00","2.110,00","8,35","15,70","17,50"
"41,80","32,80","13,80","139,00","17,90","8,51","18,90","269,00","1,21","5,19","1,00"
"42,20","32,50","69,80","105,00","44,90","35,90","85,10","2.129,00","9,39","30,20","19,10"
"37,50","23,30","16,10","151,00","16,10","41,00","69,80","1.275,00","36,80","83,50","172,00"
"18,60","17,30","96,50","491,00","109,00","11,90","32,80","346,00","18,60","41,80","89,80"
"9,22","1,01","19,10","21,50","9,91","17,90","43,70","573,00","11,00","33,70","50,90"
"35,90","20,70","45,70","284,00","31,90","13,90","34,90","478,00","3,40","4,18","33,10"
"109,00","77,70","31,10","32,50","13,50","14,20","23,30","445,00","55,70","108,00","80,60"
"16,40","10,50","20,90","14,90","18,40","12,00","44,10","474,00","37,20","101,00","114,00"
"25,70","14,60","12,50","96,50","20,40","52,80","86,60","777,00","18,80","48,70","34,60"
"32,80","12,90","14,70","106,00","14,50","15,30","30,80","615,00","1,00","84,30","7,99"
"23,90","16,50","24,40","14,20","3,25","10,80","50,00","649,00","10,00","24,10","19,30"
"43,70","21,10","33,40","34,30","8,28","10,20","30,50","632,00","14,30","29,40","4,37"
"34,00","34,30","33,70","372,00","29,40","40,70","59,90","1.420,00","39,20","99,10","129,00"
"34,30","21,30","51,90","292,00","56,20","10,20","30,20","449,00","5,23","23,70","34,60"
"115,00","58,80","20,20","57,30","15,30","67,30","115,00","1.370,00","15,40","36,20","39,60"
"150,00","97,30","1,00","77,00","7,77","63,20","99,10","1.499,00","10,60","41,80","44,10"
"38,90","22,50","20,90","22,10","6,32","6,44","12,00","496,00","11,30","17,30","40,30"
"28,10","19,60","17,20","184,00","7,10","23,70","31,90","379,00","62,10","189,00","237,00"
"32,80","22,90","19,50","21,70","13,10","20,70","50,50","737,00","9,91","22,70","22,10"
"17,90","36,50","38,90","44,50","33,10","44,50","63,80","422,00","10,60","23,50","3,65"
"22,70","26,20","17,60","63,80","9,91","35,90","66,70","1.094,00","5,73","13,20","35,20"
"22,90","34,30","18,10","22,90","8,74","2,17","10,60","99,10","1,04","1,00","3,82"
"35,20","22,30","17,20","155,00","19,60","28,40","53,80","835,00","10,70","41,40","19,30"
"29,70","25,50","37,90","57,80","14,60","11,20","21,10","470,00","7,43","22,50","23,50"
"202,00","142,00","14,70","78,40","1,88","21,10","105,00","1.298,00","7,17","23,30","25,50"
"27,10","33,10","20,00","8,58","8,06","75,70","106,00","346,00","12,00","16,00","16,40"
"31,10","22,70","14,10","90,60","13,20","33,10","61,00","1.420,00","15,40","36,20","59,90"
"17,50","19,30","118,00","365,00","77,00","10,40","30,50","1.843,00","5,88","20,90","17,60"
"37,90","19,60","28,10","142,00","17,60","9,39","24,60","457,00","9,82","25,90","14,50"
"170,00","103,00","4,41","79,10","10,80","43,70","90,60","1.540,00","4,33","7,70","8,58"
"70,40","42,20","19,80","13,70","8,98","12,70","37,50","437,00","1,83","7,23","7,57"
"33,70","22,10","34,00","219,00","17,20","82,80","135,00","2.054,00","7,77","28,60","26,40"
"23,30","21,70","23,90","26,70","7,77","30,80","43,30","385,00","16,50","44,50","62,10"
"32,50","40,30","47,40","239,00","42,90","53,30","74,30","437,00","7,30","18,10","34,90"
"167,00","99,10","23,70","33,10","16,30","9,39","19,50","449,00","10,30","32,50","47,40"
"143,00","101,00","16,50","50,50","3,79","12,60","22,50","466,00","3,85","26,40","15,50"
"48,30","42,90","14,20","279,00","18,90","54,20","102,00","2.167,00","1,65","61,50","9,65"
"37,90","23,10","7,50","13,70","5,52","18,30","19,60","820,00","10,00","15,80","16,00"
"49,10","29,20","27,10","138,00","16,50","10,60","15,70","514,00","13,00","36,80","53,80"
"55,20","40,00","12,60","115,00","13,90","33,70","49,10","396,00","3,02","37,50","3,00"
"28,90","4,03","14,70","104,00","26,20","22,10","29,70","311,00","9,82","18,80","32,80"
"61,50","41,80","21,70","20,20","3,16","14,20","25,70","594,00","10,30","17,60","23,50"
"32,20","23,70","64,90","426,00","71,00","5,28","23,90","274,00","9,91","35,20","29,40"
"62,10","31,90","23,50","20,40","17,50","22,10","27,90","414,00","27,90","58,80","72,30"
"71,70","42,90","28,40","292,00","41,80","19,80","24,10","259,00","6,32","36,80","28,60"
"49,60","40,00","30,00","195,00","35,20","3,72","22,70","219,00","29,20","69,80","103,00"
"25,00","15,50","15,80","12,70","6,98","28,40","39,20","410,00","7,30","14,10","18,90"
"37,50","18,10","26,70","655,00","78,40","17,20","31,90","505,00","13,70","32,50","38,50"
"163,00","122,00","21,70","311,00","47,00","43,70","99,10","1.894,00","3,65","21,30","26,20"
"25,30","23,30","14,30","18,90","11,50","10,90","36,20","389,00","18,10","35,20","7,50"
"30,80","22,70","39,20","528,00","35,20","6,92","20,40","533,00","10,40","21,50","23,70"
"79,90","77,70","46,60","389,00","75,70","26,70","30,20","286,00","5,05","13,50","26,90"
"70,40","52,80","19,10","15,30","3,96","23,10","36,20","372,00","14,60","38,20","63,20"
"20,00","23,50","4,26","10,60","10,30","10,70","17,30","470,00","51,40","136,00","160,00"
"191,00","138,00","30,20","23,30","7,99","10,50","28,40","396,00","25,00","63,80","69,20"
"106,00","58,80","14,60","18,30","3,65","11,50","21,70","661,00","7,10","18,10","30,20"
"76,40","70,40","16,50","124,00","15,50","10,20","37,20","685,00","18,80","18,40","7,04"
"69,20","49,60","22,70","26,70","11,70","5,94","11,80","947,00","15,50","41,00","33,40"
"41,80","44,10","38,20","79,10","30,00","22,10","44,50","538,00","6,32","24,80","37,50"
"26,70","26,20","26,20","213,00","36,50","52,30","73,70","453,00","11,40","24,40","13,50"
"28,90","7,37","50,50","255,00","67,90","17,30","31,30","410,00","17,90","36,50","47,40"
"48,70","20,50","15,10","97,30","8,43","33,10","53,30","445,00","11,10","30,50","29,20"
"112,00","79,10","23,90","30,80","6,04","4,70","19,30","956,00","8,82","21,90","34,00"
"33,70","17,50","4,74","14,10","9,39","14,20","25,30","583,00","44,10","112,00","132,00"
"131,00","77,70","6,67","129,00","36,20","20,40","35,90","519,00","16,50","51,40","75,70"
"30,20","17,60","26,70","26,40","4,29","106,00","204,00","1.794,00","30,00","59,90","66,70"
"139,00","82,80","16,10","36,50","19,10","24,80","35,50","349,00","3,25","76,40","6,61"
"36,50","15,80","25,00","23,30","1,38","30,20","62,10","505,00","2,55","5,09","1,72"
"46,10","51,40","16,70","16,00","1,00","5,19","10,50","866,00","1,00","68,50","9,22"
"36,80","22,50","15,70","239,00","27,40","22,10","34,60","449,00","9,65","31,10","20,90"
"28,10","16,10","16,80","22,90","11,20","36,20","66,10","1.582,00","3,82","21,90","38,20"
"29,70","25,00","70,40","65,50","3,02","71,00","115,00","1.827,00","10,60","24,60","23,30"
"41,40","18,60","17,00","113,00","33,10","35,50","62,60","1.582,00","7,64","26,70","6,44"
"125,00","97,30","11,50","17,00","4,29","8,66","36,50","385,00","8,90","17,20","26,70"
"37,90","22,50","19,10","21,30","3,40","34,30","50,90","519,00","30,50","76,40","90,60"
"29,70","13,90","31,90","48,70","20,50","7,64","23,50","181,00","24,10","69,20","63,20"
"89,00","54,70","22,70","21,90","5,73","5,67","24,60","250,00","10,50","22,30","25,70"
"43,70","13,00","82,00","368,00","78,40","6,04","17,00","491,00","6,92","33,10","19,50"
"33,40","19,50","12,30","105,00","12,10","42,60","65,50","1.395,00","14,30","31,30","49,10"
"61,50","31,90","4,57","14,20","1,95","32,50","48,30","244,00","13,90","31,30","23,10"
"38,20","25,90","24,10","20,90","6,98","22,90","43,30","271,00","7,10","12,10","23,70"
"33,70","18,40","10,20","12,10","12,10","6,26","13,90","389,00","52,80","73,00","2,69"
"55,70","25,30","24,10","20,90","3,68","28,40","39,20","410,00","17,50","34,90","5,57"
"48,70","27,40","42,90","215,00","25,50","74,30","121,00","1.540,00","8,82","12,50","15,30"
"20,40","14,50","37,20","30,80","12,90","21,10","34,60","328,00","10,50","14,60","16,70"
"36,20","17,90","19,10","70,40","9,47","5,99","21,50","93,10","16,50","15,10","29,40"
"14,70","13,80","26,20","31,90","6,04","62,10","111,00","1.877,00","6,44","20,90","8,98"
"145,00","143,00","10,60","281,00","15,40","7,99","17,80","626,00","13,20","26,20","17,60"
"115,00","75,00","22,50","25,90","1,79","15,30","61,00","349,00","4,14","17,30","25,70"
"85,10","48,30","21,50","19,10","1,06","8,13","5,94","311,00","6,21","12,60","15,80"
"36,80","12,40","17,80","20,00","9,06","7,43","16,30","982,00","10,10","26,90","33,10"
"48,70","24,40","112,00","414,00","125,00","10,00","17,60","638,00","7,91","22,70","19,80"
"40,30","18,80","10,30","145,00","21,30","19,50","30,80","599,00","6,21","22,30","27,60"
"18,30","17,00","38,50","269,00","24,40","5,42","19,60","253,00","7,84","27,90","22,30"
"39,20","27,10","12,10","147,00","8,43","1,00","2,57","89,00","9,22","16,40","48,70"
"38,90","22,50","42,20","403,00","55,20","14,10","35,90","487,00","12,50","39,20","59,40"
"10,00","5,88","17,20","172,00","15,70","19,60","32,80","578,00","8,43","16,70","20,90"
"49,10","26,70","22,70","81,30","12,00","49,10","101,00","2.227,00","9,39","22,90","20,40"
"60,40","47,00","38,20","43,30","6,38","13,50","22,50","407,00","11,30","27,90","20,00"
"51,90","32,20","13,20","137,00","25,90","29,70","43,30","355,00","11,70","51,40","40,30"
"40,00","23,10","21,90","20,40","4,66","26,70","58,80","1.946,00","6,21","22,90","24,40"
"30,20","17,00","46,60","289,00","56,70","61,50","113,00","1.670,00","17,80","17,60","25,90"
"34,90","20,50","26,40","16,30","1,00","20,00","39,60","414,00","6,61","17,00","25,90"
"35,20","21,70","10,80","132,00","10,30","4,07","12,90","547,00","56,70","115,00","154,00"
"49,10","28,10","6,15","14,30","20,40","11,10","35,20","466,00","6,67","25,90","37,90"
"73,00","31,90","20,00","22,10","1,00","11,50","22,70","791,00","16,30","34,90","34,90"
"44,50","27,10","57,80","279,00","42,60","85,80","145,00","1.640,00","8,98","26,70","21,10"
"35,20","13,80","18,10","17,00","12,00","6,38","15,70","422,00","12,50","26,40","25,90"
"86,60","57,80","6,67","27,90","20,00","28,90","56,70","2.503,00","12,20","18,80","23,90"
"35,90","18,60","20,90","62,10","12,70","124,00","449,00","4.958,00","8,28","24,60","6,21"
"40,70","31,30","12,70","127,00","13,80","16,70","26,90","382,00","33,70","70,40","67,90"
"138,00","97,30","14,70","133,00","15,80","23,70","43,70","562,00","8,28","22,30","36,50"
"26,40","10,20","31,10","29,20","6,26","31,30","42,60","523,00","4,14","69,80","1,53"
"151,00","85,80","19,30","95,60","11,90","5,73","14,50","250,00","20,90","60,40","88,20"
"158,00","109,00","44,10","73,70","12,30","18,90","37,20","679,00","9,22","28,90","26,70"
"35,20","20,90","67,90","365,00","71,70","28,40","42,90","368,00","4,03","55,20","3,13"
"113,00","122,00","19,60","23,30","8,66","11,00","31,30","267,00","7,23","20,00","26,90"
"44,10","20,00","34,90","43,30","21,70","54,20","153,00","1.459,00","9,47","17,80","44,90"
"30,50","25,50","13,70","98,20","10,90","8,43","26,40","250,00","14,90","18,80","11,50"
"118,00","31,60","22,30","248,00","20,90","3,13","13,50","583,00","30,50","85,80","204,00"
"113,00","106,00","8,13","89,00","10,60","15,80","25,50","947,00","26,40","56,70","78,40"
"68,50","54,20","20,20","44,50","9,65","13,20","47,40","289,00","8,90","32,50","52,80"
"26,90","20,00","23,10","131,00","14,70","30,20","106,00","858,00","10,10","23,10","35,20"
"33,70","22,70","12,50","158,00","7,84","96,50","141,00","1.843,00","10,10","15,00","28,60"
"54,70","29,20","17,90","51,90","23,10","23,90","40,30","730,00","10,00","22,90","20,00"
"40,70","24,60","8,90","78,40","7,57","59,40","108,00","2.813,00","12,50","15,40","30,80"
"188,00","125,00","29,70","239,00","51,40","15,80","46,10","750,00","10,30","26,20","23,70"
"63,80","40,30","29,40","66,10","19,30","58,30","89,80","1.027,00","58,80","165,00","259,00"
"30,00","10,40","23,30","22,90","4,41","39,20","88,20","2.072,00","31,30","75,70","89,80"
"31,90","18,60","15,10","17,90","1,00","14,10","13,50","429,00","9,14","27,60","31,10"
"26,20","2,00","19,30","49,10","12,70","4,33","13,90","170,00","8,74","31,60","12,30"
"33,40","21,50","15,80","22,50","4,49","35,90","53,30","528,00","6,15","25,50","42,20"
"241,00","200,00","9,82","143,00","24,10","35,90","76,40","1.811,00","36,20","73,70","81,30"
"18,10","26,90","10,10","77,70","17,30","34,60","89,00","1.346,00","7,04","18,40","16,50"
"38,90","25,50","26,90","16,80","8,58","17,50","32,20","496,00","11,90","33,70","48,70"
"33,70","17,30","25,00","26,90","10,60","112,00","189,00","2.035,00","3,55","16,10","23,10"
"39,60","25,90","17,00","16,30","12,60","17,60","34,60","820,00","4,61","15,50","27,90"
"69,80","51,90","13,30","86,60","20,50","15,00","17,30","583,00","8,43","13,00","21,30"
"133,00","79,90","22,50","16,40","6,32","78,40","109,00","375,00","11,00","24,40","19,50"
"26,40","24,10","18,60","14,70","5,05","9,06","18,90","1.104,00","8,74","17,50","12,50"
"44,50","23,10","23,90","21,10","1,00","12,70","21,70","679,00","13,50","21,50","30,50"
"31,30","17,20","17,50","16,10","11,80","39,60","61,50","1.055,00","8,82","16,40","20,20"
"109,00","108,00","22,50","20,70","2,50","22,10","94,70","583,00","81,30","204,00","257,00"
"70,40","40,70","22,90","22,30","3,05","16,70","28,10","542,00","10,50","19,50","21,50"
"34,60","19,50","106,00","478,00","68,50","23,10","24,60","429,00","10,70","20,90","28,90"
"43,30","31,60","42,20","69,20","23,30","22,30","34,60","667,00","4,33","5,83","3,92"
"106,00","63,80","20,50","24,40","14,60","17,50","31,30","528,00","20,40","56,20","51,40"
"34,30","17,90","7,77","137,00","24,10","24,40","44,90","1.700,00","71,70","207,00","193,00"
"23,50","32,50","24,40","55,70","13,30","11,30","26,40","851,00","9,22","23,30","33,70"
"42,90","29,40","1,00","129,00","13,30","157,00","453,00","6.378,00","9,73","33,10","56,70"
"65,50","28,10","19,80","163,00","20,00","21,90","38,50","474,00","5,28","21,10","21,10"
"34,30","25,30","17,60","90,60","15,00","7,50","8,90","184,00","19,60","68,50","34,30"
"40,70","17,90","106,00","562,00","78,40","2,86","12,90","433,00","7,57","25,50","17,00"
"103,00","75,00","40,30","49,60","18,60","6,15","7,64","211,00","10,80","16,40","25,90"
"158,00","114,00","27,10","27,90","10,60","106,00","244,00","4.294,00","21,30","43,70","11,00"
"34,30","20,40","57,80","626,00","71,70","49,10","74,30","1.252,00","10,00","25,00","20,40"
"37,90","16,80","15,50","13,90","5,38","34,90","50,00","1.472,00","10,10","25,90","27,40"
"37,90","22,90","6,79","15,40","11,20","41,40","65,50","449,00","4,22","23,30","41,80"
"28,10","16,70","27,90","372,00","30,80","44,90","97,30","1.731,00","4,14","10,80","3,82"
"28,60","5,57","31,60","32,80","13,10","17,20","24,80","519,00","9,65","24,40","20,20"
"173,00","104,00","21,30","155,00","20,00","14,90","44,50","1.512,00","12,60","33,10","45,70"
"67,90","62,10","4,78","11,40","1,75","11,40","31,30","466,00","13,20","33,40","25,50"
"106,00","55,70","16,70","14,10","8,43","13,70","40,70","437,00","14,70","28,40","42,60"
"21,90","16,10","59,40","207,00","37,90","6,21","14,10","730,00","9,39","26,20","30,50"
"40,70","15,10","23,90","17,80","6,26","11,30","21,30","557,00","11,80","20,50","26,70"
"164,00","91,40","13,10","20,00","6,98","13,60","31,30","723,00","27,10","50,90","79,90"
"23,90","19,50","20,90","16,50","5,57","10,20","21,30","334,00","29,70","53,80","102,00"
"28,60","24,40","20,90","39,20","11,70","4,66","15,70","704,00","9,47","23,90","41,40"
"89,80","52,80","13,10","150,00","2,41","13,30","31,30","764,00","9,31","20,20","15,50"
"57,30","53,80","18,30","24,40","4,41","7,64","16,00","991,00","9,65","24,10","41,80"
"52,80","44,50","16,70","43,70","5,00","69,20","97,30","1.407,00","9,31","16,50","34,30"
"32,80","27,40","22,30","25,70","7,50","29,40","83,50","2.642,00","9,82","18,90","31,90"
"168,00","103,00","7,30","130,00","10,20","6,26","25,50","196,00","14,50","19,80","31,60"
"106,00","65,50","24,40","30,20","12,30","34,60","65,50","1.144,00","2,41","12,10","17,60"
"52,30","26,20","22,10","172,00","19,60","18,90","35,50","470,00","8,66","16,00","27,40"
"64,40","15,30","18,10","20,00","6,38","10,50","28,40","644,00","10,30","26,70","17,00"
"66,10","31,60","18,80","28,90","9,65","13,30","27,10","449,00","8,66","18,10","25,30"
"53,80","40,00","13,10","195,00","12,60","34,60","63,20","1.165,00","11,90","18,10","17,80"
"16,70","13,10","6,73","11,50","8,20","4,91","14,70","667,00","8,28","19,30","27,60"
"25,30","17,60","27,60","28,40","7,84","17,50","42,20","382,00","11,20","19,60","18,60"
"33,40","27,10","22,90","19,30","2,04","12,50","26,90","594,00","17,30","38,50","46,10"
