praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"42,20","45,30","16,30","98,20","36,80","21,50","114,00","2.864,00","1,00","18,90","7,64"
"279,00","349,00","8,51","30,50","10,30","31,10","90,60","2.329,00","5,28","34,60","151,00"
"337,00","509,00","15,00","106,00","30,50","2,04","149,00","389,00","2,35","23,70","13,80"
"9,56","11,40","21,50","112,00","58,80","2,13","65,50","179,00","2,89","31,90","8,20"
"294,00","400,00","53,80","80,60","21,90","1,00","27,60","73,00","8,82","50,00","16,40"
"117,00","151,00","14,70","77,70","23,30","2,53","32,20","85,10","2,02","12,50","7,57"
"710,00","1.084,00","13,60","13,20","1,01","4,96","13,20","29,20","1,00","25,50","12,10"
"528,00","828,00","15,00","12,50","1,00","1,06","53,80","119,00","2,57","22,70","2,64"
"75,70","111,00","14,30","79,90","23,30","3,82","42,90","204,00","18,60","49,10","15,80"
"42,90","71,70","23,70","302,00","106,00","2,25","56,70","153,00","3,08","57,80","11,30"
"253,00","375,00","30,00","47,80","14,20","2,62","48,30","165,00","5,67","16,70","5,05"
"264,00","457,00","3,85","14,10","41,40","1,00","39,60","89,80","1,79","26,20","3,43"
"362,00","542,00","11,50","17,30","27,60","1,96","54,20","65,50","1,27","23,70","5,52"
"235,00","334,00","17,80","13,80","14,10","4,07","102,00","349,00","2,48","11,90","1,00"
"34,60","41,00","35,50","178,00","57,30","15,30","62,10","1.055,00","2,09","18,40","8,82"
"127,00","219,00","30,00","50,50","14,90","2,79","18,60","73,00","3,13","28,10","6,26"
"267,00","362,00","18,10","44,10","19,10","1,00","19,60","63,20","2,17","27,10","7,43"
"62,60","63,80","4,83","142,00","26,20","1,32","79,10","308,00","3,25","38,90","9,73"
"372,00","599,00","10,90","107,00","17,90","1,00","36,50","79,10","4,87","30,80","9,91"
"1.084,00","1.611,00","18,60","11,40","12,50","1,00","19,10","111,00","3,25","10,60","6,04"
"2.738,00","3.889,00","11,30","86,60","13,30","19,10","64,40","1.075,00","3,72","30,00","6,55"
"241,00","368,00","16,40","300,00","69,20","2,97","43,70","120,00","12,70","34,00","107,00"
"1.241,00","1.794,00","11,30","78,40","19,50","1,79","15,00","30,80","3,22","21,70","8,66"
"43,30","73,00","13,70","42,60","101,00","2,81","103,00","362,00","2,02","16,00","9,73"
"72,30","90,60","64,40","158,00","25,00","4,49","78,40","248,00","12,40","38,50","17,90"
"661,00","1.037,00","10,30","77,70","14,10","1,54","20,50","60,40","3,43","18,10","4,91"
"292,00","457,00","43,70","334,00","92,20","2,94","69,20","227,00","1,30","13,90","4,07"
"91,40","133,00","11,70","112,00","39,60","1,00","28,10","77,00","19,80","55,70","17,90"
"130,00","155,00","41,00","67,90","18,10","7,99","33,70","111,00","2,11","15,70","3,96"
"111,00","143,00","8,35","16,10","39,60","10,20","58,80","1.963,00","82,80","112,00","25,90"
"30,50","30,50","16,50","20,00","3,16","1,65","27,10","828,00","4,45","31,90","59,40"
"319,00","422,00","5,78","89,00","38,50","2,00","50,00","195,00","1,00","40,00","4,96"
"578,00","906,00","10,60","139,00","26,90","9,82","66,10","1.554,00","1,76","20,20","11,00"
"449,00","644,00","5,00","111,00","18,30","2,59","84,30","172,00","1,00","15,40","3,25"
"117,00","213,00","15,30","158,00","44,10","3,13","161,00","375,00","12,60","43,30","16,40"
"615,00","939,00","11,40","63,80","14,90","21,90","67,30","1.433,00","1,00","20,20","17,00"
"313,00","441,00","18,10","36,20","20,70","5,23","22,50","195,00","3,89","19,60","13,60"
"77,70","98,20","26,40","51,90","36,80","4,10","75,70","205,00","4,10","28,40","8,66"
"153,00","225,00","14,50","12,50","11,50","1,00","31,10","30,50","1,00","26,70","5,94"
"368,00","538,00","19,30","40,70","14,20","3,08","62,10","1.554,00","1,00","19,10","7,43"
"349,00","533,00","18,10","17,60","12,00","6,15","46,10","149,00","6,92","29,40","167,00"
"1.046,00","1.486,00","18,90","18,10","15,50","1,86","31,30","113,00","1,00","17,60","6,98"
"334,00","533,00","31,90","41,80","1,86","1,00","22,50","22,90","1,33","44,50","11,70"
"922,00","1.407,00","28,40","34,90","12,10","14,60","50,00","604,00","1,35","15,10","15,30"
"90,60","104,00","3,96","10,90","17,80","51,90","213,00","7.041,00","1,00","16,80","9,22"
"1.018,00","1.486,00","13,10","23,90","25,90","5,42","44,90","1.794,00","2,35","15,30","13,50"
"205,00","289,00","16,50","71,00","40,00","2,25","68,50","165,00","2,55","30,20","1,00"
"213,00","331,00","3,62","289,00","59,90","1,00","28,60","55,20","1,33","8,66","6,26"
"165,00","246,00","13,60","8,06","15,80","1,00","28,40","136,00","1,00","24,40","4,18"
"200,00","269,00","13,80","18,80","21,90","1,53","119,00","389,00","1,00","44,90","12,00"
"914,00","1.420,00","18,10","127,00","49,60","1,02","48,70","167,00","2,86","30,20","20,00"
"143,00","281,00","19,50","34,60","8,82","1,86","196,00","368,00","1,98","66,70","9,06"
"142,00","253,00","13,10","13,80","7,50","2,62","42,20","88,20","1,19","44,50","5,94"
"229,00","328,00","17,30","16,00","1,04","7,37","44,10","1.358,00","3,28","30,50","7,84"
"1.778,00","2.503,00","10,60","111,00","23,30","10,30","142,00","1.946,00","1,00","35,50","1,00"
"85,80","127,00","26,90","39,20","12,30","16,30","52,30","1.382,00","2,31","23,70","9,65"
"227,00","322,00","9,14","20,40","13,50","1,76","62,10","158,00","1,98","23,70","12,40"
"319,00","414,00","13,70","1,00","14,90","1,00","163,00","276,00","1,00","21,90","10,30"
"588,00","914,00","8,35","117,00","30,20","2,15","27,40","150,00","36,20","73,00","29,70"
"223,00","313,00","3,31","16,80","18,90","1,43","60,40","153,00","2,92","37,20","6,21"
"1.252,00","1.747,00","7,57","7,17","33,70","3,96","69,20","196,00","1,31","27,10","2,46"
"221,00","269,00","32,80","11,20","30,00","9,73","85,10","1.611,00","1,36","14,50","8,51"
"414,00","615,00","13,80","25,70","17,50","3,72","55,20","237,00","6,85","32,80","23,70"
"209,00","302,00","23,70","17,60","5,23","11,30","102,00","2.110,00","3,96","26,20","1,00"
"491,00","750,00","21,30","15,30","9,65","5,14","117,00","407,00","3,46","47,00","5,14"
"965,00","1.554,00","5,67","57,80","24,40","3,65","73,70","255,00","1,13","37,50","2,76"
"359,00","594,00","10,00","10,60","1,00","1,00","41,40","117,00","9,14","43,70","34,90"
"1.877,00","2.690,00","23,10","27,60","4,74","9,22","77,70","322,00","1,00","22,90","14,10"
"292,00","433,00","56,70","123,00","55,70","6,04","239,00","1.596,00","1,39","31,30","4,57"
"151,00","183,00","47,80","37,50","5,78","1,00","30,00","30,50","1,00","15,80","4,18"
"1.055,00","1.512,00","4,83","8,98","20,50","5,14","69,80","1.407,00","1,00","36,50","10,00"
"250,00","362,00","19,60","85,10","27,40","23,70","82,00","1.596,00","4,10","55,70","9,91"
"101,00","153,00","16,10","29,40","6,04","3,13","58,80","198,00","3,40","20,70","7,77"
"136,00","179,00","14,50","22,50","19,50","1,00","44,50","102,00","1,00","18,90","6,98"
"32,50","34,00","10,20","26,70","31,90","47,80","147,00","1.999,00","1,47","27,90","10,80"
"866,00","1.208,00","17,30","31,90","32,50","2,09","18,60","692,00","1,00","23,50","3,52"
"170,00","231,00","41,40","108,00","29,70","3,85","75,70","225,00","1,21","24,60","3,96"
"120,00","253,00","10,30","69,80","17,00","5,73","34,30","1.046,00","1,00","31,10","2,74"
"184,00","259,00","5,38","131,00","23,70","11,00","50,50","1.114,00","13,80","71,70","24,10"
"44,10","40,70","12,70","57,30","18,60","1,00","52,80","72,30","1,00","16,40","4,07"
"205,00","300,00","34,00","101,00","66,70","1,78","40,00","136,00","2,07","22,30","7,84"
"100,00","178,00","17,80","165,00","24,80","1,00","82,00","191,00","1,17","40,70","7,57"
"158,00","253,00","17,80","21,90","10,00","6,26","90,60","337,00","2,92","25,30","2,19"
"1.928,00","2.788,00","8,58","131,00","46,10","1,00","22,90","78,40","1,88","38,90","2,17"
"10,60","45,70","9,82","85,10","13,20","2,09","73,70","906,00","1,95","20,70","2,13"
"271,00","426,00","13,10","67,30","26,70","2,79","45,70","165,00","1,75","15,50","4,14"
"461,00","661,00","20,90","45,70","26,70","3,00","55,20","104,00","5,38","23,70","11,20"
"4,74","4,29","5,83","21,50","14,70","3,62","14,60","26,20","2,79","55,70","8,43"
"78,40","193,00","8,74","10,60","6,55","6,04","36,50","2.329,00","2,39","13,20","10,80"
"308,00","478,00","12,40","205,00","30,80","28,60","132,00","4.698,00","2,48","22,30","4,26"
"337,00","500,00","7,99","104,00","12,30","1,61","47,40","92,20","1,00","21,50","4,57"
"422,00","615,00","8,74","76,40","25,90","7,10","51,40","835,00","2,15","3,59","12,40"
"449,00","632,00","13,80","36,20","19,60","12,50","69,20","1.009,00","15,40","42,60","18,40"
"33,40","27,60","9,82","34,60","15,10","2,33","35,50","204,00","1,04","27,90","26,40"
"87,40","94,70","9,91","60,40","18,40","2,21","67,30","165,00","1,00","15,70","10,90"
"164,00","241,00","12,10","18,30","14,20","1,00","40,70","89,00","3,55","34,00","3,59"
"77,00","114,00","14,10","27,10","15,70","3,16","50,00","2.503,00","1,75","17,20","1,00"
"98,20","168,00","24,80","55,20","9,06","7,70","54,70","1.370,00","1,73","40,30","5,09"
"32,50","37,20","46,10","1.055,00","352,00","1,75","56,70","164,00","15,00","41,40","10,00"
"835,00","1.219,00","8,51","49,60","17,90","8,51","126,00","389,00","1,26","41,40","9,39"
"103,00","186,00","8,20","189,00","24,80","4,33","22,30","77,00","1,00","31,30","12,30"
"117,00","157,00","8,20","16,40","28,10","15,00","101,00","355,00","2,59","44,10","9,91"
"1.009,00","1.540,00","55,20","79,10","10,40","3,05","29,70","698,00","2,07","11,40","3,62"
"777,00","1.241,00","7,50","84,30","13,80","13,30","69,80","1.843,00","6,15","21,90","7,91"
"410,00","704,00","5,99","105,00","28,60","3,75","29,20","139,00","1,31","30,80","4,45"
"1.208,00","1.685,00","15,70","13,70","13,80","8,06","50,50","1.395,00","2,04","25,00","77,00"
"160,00","223,00","1,00","204,00","9,06","1,36","36,20","50,50","2,67","18,90","11,00"
"292,00","422,00","18,60","120,00","59,90","3,16","119,00","248,00","3,96","31,90","11,50"
"235,00","362,00","2,97","23,30","33,40","1,00","42,90","61,00","1,53","23,10","7,10"
"188,00","255,00","41,40","85,80","23,70","1,42","26,40","75,00","1,00","19,30","9,39"
"906,00","1.433,00","15,10","19,30","4,14","1,33","75,00","147,00","1,91","19,60","10,80"
"25,50","24,80","47,40","108,00","57,80","6,67","48,70","319,00","1,00","33,70","9,31"
"229,00","325,00","13,70","82,80","21,50","4,29","18,60","62,10","2,79","30,20","1,00"
"385,00","610,00","44,10","65,50","28,90","2,13","27,10","61,00","1,04","27,10","10,90"
"835,00","1.208,00","10,80","15,40","7,64","23,90","70,40","982,00","28,60","50,50","18,30"
"92,20","158,00","7,23","125,00","53,30","1,24","90,60","305,00","3,52","14,70","11,50"
"276,00","396,00","12,90","19,30","6,67","1,51","108,00","281,00","1,24","24,10","9,91"
"9,39","12,00","78,40","165,00","47,40","10,70","56,20","2.714,00","3,82","34,00","2,29"
"146,00","191,00","22,90","24,80","9,73","20,20","64,90","1.114,00","1,00","28,40","17,80"
"791,00","1.155,00","9,73","109,00","36,20","1,00","50,00","111,00","1,00","15,80","10,10"
"1.928,00","2.690,00","17,20","379,00","175,00","2,94","21,30","68,50","1,58","22,10","2,97"
"311,00","441,00","12,90","24,80","26,70","1,00","49,60","82,00","1,83","7,43","3,43"
"289,00","422,00","6,44","198,00","24,80","15,30","59,40","1.540,00","1,00","21,10","11,10"
"33,40","48,70","19,10","37,50","19,80","1,25","42,90","91,40","2,19","20,90","7,91"
"528,00","882,00","31,30","610,00","136,00","4,53","34,60","1.731,00","1,00","19,10","9,73"
"255,00","365,00","18,10","13,70","15,00","7,23","75,70","2.267,00","2,69","21,50","13,30"
"59,90","73,70","16,50","478,00","158,00","3,65","41,00","221,00","1,00","20,90","7,10"
"178,00","308,00","15,40","145,00","25,00","3,19","34,90","158,00","1,00","13,60","10,60"
"1.310,00","1.894,00","16,80","207,00","54,20","5,57","46,10","1.625,00","3,62","35,50","41,00"
"50,90","103,00","57,30","107,00","8,98","3,19","97,30","246,00","16,10","43,30","18,30"
"1.370,00","1.928,00","7,77","257,00","23,50","9,47","157,00","355,00","1,53","16,70","3,85"
"375,00","588,00","13,60","18,40","16,10","1,15","77,00","198,00","18,90","57,80","19,10"
"147,00","219,00","12,70","40,00","17,30","5,09","49,60","233,00","1,00","35,50","7,10"
"153,00","237,00","16,80","56,20","20,20","1,42","31,10","35,20","3,19","10,20","1,68"
"209,00","292,00","25,70","113,00","48,30","2,48","38,50","125,00","4,45","40,70","89,00"
"279,00","414,00","12,40","26,90","8,66","4,49","58,30","130,00","4,07","28,90","4,83"
"982,00","1.433,00","24,60","35,20","5,62","2,46","45,30","217,00","14,20","39,20","9,91"
"750,00","1.155,00","6,67","103,00","50,50","1,86","28,90","106,00","1,00","44,50","10,00"
"519,00","806,00","9,91","73,70","12,20","3,62","89,80","308,00","2,41","24,10","3,34"
"170,00","286,00","19,30","3,02","21,30","2,09","25,70","54,70","1,31","30,00","16,30"
"244,00","359,00","23,90","22,70","14,50","2,19","44,50","193,00","10,50","30,20","34,00"
"594,00","947,00","1,54","403,00","56,20","1,57","52,80","154,00","1,23","29,40","7,50"
"50,90","61,00","41,00","109,00","15,00","2,25","56,70","1.596,00","37,20","54,20","28,40"
"90,60","122,00","60,40","137,00","12,50","3,40","102,00","319,00","2,04","10,20","4,45"
"368,00","547,00","31,10","37,90","5,78","1,84","48,30","1.134,00","3,59","35,50","5,83"
"710,00","1.027,00","14,70","11,20","6,10","1,13","51,90","157,00","1,00","22,10","5,78"
"89,00","131,00","7,43","90,60","7,70","1,00","31,90","15,10","8,35","31,90","13,90"
"523,00","813,00","16,10","5,83","27,40","1,43","149,00","346,00","7,50","61,50","21,70"
"211,00","311,00","11,80","17,50","18,10","5,57","82,80","365,00","2,48","47,80","9,82"
"441,00","710,00","131,00","111,00","737,00","15,80","71,70","1.275,00","3,40","30,50","7,57"
"56,20","100,00","14,60","16,10","5,94","1,88","57,80","195,00","1,25","17,50","5,62"
"213,00","340,00","12,40","78,40","22,70","1,18","40,00","178,00","3,02","32,20","11,00"
"331,00","429,00","4,03","15,80","61,50","5,33","89,00","365,00","4,66","56,70","205,00"
"262,00","355,00","34,90","219,00","71,00","1,00","58,30","173,00","2,17","21,10","2,46"
"76,40","79,90","36,50","193,00","56,20","1,00","33,10","84,30","5,33","7,50","11,00"
"1.499,00","2.091,00","11,20","173,00","44,50","3,46","160,00","583,00","2,79","22,50","7,04"
"50,00","56,70","16,70","13,30","6,73","1,00","15,50","68,50","2,50","14,20","7,37"
"225,00","313,00","10,50","89,00","36,20","3,37","69,80","267,00","1,00","27,60","3,34"
"225,00","359,00","17,80","15,30","5,38","31,10","85,10","1.055,00","1,96","18,90","1,05"
"94,70","167,00","15,30","20,50","12,40","3,40","54,20","151,00","1,00","42,60","15,10"
"189,00","346,00","25,70","137,00","52,30","8,35","58,80","1.499,00","2,17","16,00","11,30"
"426,00","661,00","4,78","20,50","46,60","5,42","123,00","241,00","8,66","31,90","2,25"
"172,00","286,00","17,80","14,20","1,27","1,00","137,00","267,00","1,54","12,50","1,79"
"491,00","704,00","12,10","83,50","26,20","26,40","246,00","8.896,00","1,00","16,70","8,82"
"311,00","437,00","10,40","253,00","30,80","1,76","130,00","322,00","1,26","8,82","3,02"
"34,30","58,80","8,66","14,20","17,50","1,76","25,90","57,30","1,06","21,30","10,70"
"1.230,00","1.762,00","9,73","89,80","17,90","2,59","40,70","78,40","1,00","35,90","8,43"
"89,80","141,00","13,60","11,30","2,31","2,29","32,50","66,10","2,04","13,10","4,33"
"422,00","557,00","29,20","114,00","40,00","7,50","54,70","1.322,00","27,10","120,00","38,20"
"173,00","297,00","9,39","17,90","8,51","6,21","71,00","319,00","1,35","18,60","3,65"
"302,00","445,00","13,30","25,70","2,53","7,17","90,60","1.144,00","1,13","5,62","5,83"
"215,00","375,00","4,83","54,70","7,50","1,00","49,10","163,00","2,07","18,90","6,32"
"213,00","302,00","16,50","16,40","48,30","1,00","38,50","98,20","1,00","19,30","3,85"
"349,00","547,00","9,14","142,00","17,20","1,96","59,90","165,00","4,61","25,50","5,67"
"59,40","77,00","10,50","16,00","26,20","2,67","15,70","55,20","1,91","40,30","8,51"
"64,90","93,10","7,17","111,00","43,30","2,23","50,50","133,00","4,18","29,20","7,64"
"1.084,00","1.540,00","23,10","60,40","50,00","1,79","43,70","57,30","3,65","40,70","8,74"
"279,00","379,00","13,60","13,80","4,49","2,48","69,80","101,00","1,36","46,60","3,89"
"170,00","215,00","17,20","24,80","8,58","5,14","121,00","349,00","6,15","14,70","8,90"
"107,00","184,00","16,50","297,00","63,80","9,14","48,70","1.433,00","20,40","44,90","17,90"
"835,00","1.322,00","18,40","10,80","8,98","2,25","60,40","205,00","1,09","7,99","1,73"
"445,00","615,00","5,88","76,40","19,60","6,67","50,90","264,00","2,23","17,20","4,61"
"123,00","181,00","17,30","46,10","25,00","1,07","18,90","104,00","1,00","36,50","13,70"
"661,00","1.075,00","15,10","21,30","12,10","1,43","23,10","59,40","1,03","5,47","4,29"
"403,00","638,00","13,80","31,90","36,20","1,26","29,20","63,80","2,84","12,60","6,10"
"168,00","233,00","16,10","61,00","28,60","1,76","35,50","131,00","14,50","45,30","22,70"
"311,00","483,00","12,20","9,06","8,58","1,03","63,20","213,00","38,20","74,30","12,60"
"1.219,00","1.827,00","64,40","98,20","10,50","1,00","26,70","85,10","1,27","22,90","20,70"
"319,00","491,00","31,10","168,00","34,90","1,39","75,70","129,00","2,48","25,70","8,58"
"235,00","316,00","13,50","75,70","16,00","1,86","87,40","204,00","1,00","16,10","10,50"
"76,40","125,00","7,37","163,00","15,70","3,00","47,80","142,00","1,00","24,80","5,47"
"429,00","667,00","4,07","15,40","25,70","1,00","47,00","87,40","2,79","31,10","49,10"
"433,00","610,00","14,70","108,00","51,90","1,57","110,00","269,00","7,23","39,20","10,40"
"32,20","70,40","13,70","72,30","17,60","2,02","31,60","82,00","48,30","139,00","59,90"
"40,30","46,60","11,30","17,90","5,94","2,92","132,00","279,00","2,23","13,10","5,52"
"271,00","418,00","18,30","149,00","38,50","23,70","75,00","1.298,00","1,95","23,90","12,00"
"313,00","509,00","9,47","34,90","30,20","1,73","33,40","70,40","1,08","23,50","4,29"
"286,00","403,00","11,90","80,60","50,90","1,29","98,20","286,00","1,45","41,00","10,70"
"248,00","359,00","7,77","83,50","21,50","1,00","24,40","55,70","1,65","18,90","4,78"
"64,90","85,10","11,40","106,00","36,20","2,23","145,00","253,00","1,00","11,20","3,43"
"1.433,00","2.072,00","8,13","30,80","79,10","4,87","20,90","163,00","1,09","8,51","7,30"
"271,00","418,00","6,98","12,50","29,40","1,00","45,30","64,90","1,10","17,30","9,56"
"57,80","91,40","17,20","15,70","6,55","4,91","35,20","122,00","1,32","20,20","4,49"
"346,00","594,00","15,70","12,10","19,60","1,00","58,80","158,00","1,78","32,20","4,33"
"119,00","157,00","13,50","121,00","40,30","2,69","48,70","172,00","12,20","29,20","38,50"
"225,00","355,00","16,40","20,00","9,22","20,50","207,00","3.023,00","20,90","84,30","46,60"
"111,00","147,00","3,79","10,70","29,70","7,64","50,00","1.075,00","2,11","19,80","2,79"
