praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"223,00","311,00","297,00","562,00","9,91","59,40","396,00","3,55","53,30","294,00","106,00"
"121,00","175,00","59,90","188,00","36,80","39,20","250,00","4,18","77,70","418,00","207,00"
"300,00","441,00","414,00","757,00","13,70","77,70","638,00","31,10","117,00","567,00","519,00"
"246,00","410,00","418,00","626,00","15,00","117,00","710,00","22,90","66,10","449,00","396,00"
"141,00","246,00","340,00","673,00","17,90","53,30","422,00","5,28","85,80","466,00","196,00"
"179,00","340,00","125,00","213,00","5,23","67,90","500,00","9,73","24,40","126,00","204,00"
"297,00","407,00","1.894,00","2.890,00","39,20","127,00","906,00","31,60","124,00","898,00","557,00"
"193,00","257,00","259,00","375,00","14,20","59,90","352,00","6,44","189,00","947,00","1.134,00"
"414,00","626,00","213,00","346,00","10,70","5,19","29,40","86,60","68,50","407,00","205,00"
"91,40","106,00","316,00","573,00","3,75","125,00","858,00","73,00","86,60","594,00","292,00"
"90,60","133,00","956,00","1.625,00","32,20","119,00","594,00","5,23","45,30","319,00","84,30"
"791,00","1.298,00","255,00","441,00","10,30","79,10","407,00","82,80","334,00","1.911,00","1.134,00"
"679,00","1.186,00","58,30","114,00","1,00","50,00","385,00","14,60","29,20","150,00","77,00"
"111,00","183,00","441,00","874,00","6,92","22,30","124,00","1,00","74,30","487,00","355,00"
"155,00","221,00","991,00","1.685,00","30,80","53,30","305,00","18,10","189,00","1.124,00","562,00"
"717,00","1.144,00","155,00","239,00","1,00","66,70","509,00","6,44","94,70","514,00","661,00"
"890,00","1.370,00","205,00","385,00","5,94","60,40","337,00","15,00","115,00","704,00","248,00"
"193,00","313,00","66,70","106,00","3,55","21,90","120,00","1,96","3,85","44,50","39,20"
"244,00","389,00","289,00","453,00","16,70","89,00","685,00","5,28","1.134,00","5.140,00","1.827,00"
"160,00","231,00","229,00","400,00","14,50","74,30","567,00","4,78","164,00","1.037,00","246,00"
"557,00","914,00","145,00","239,00","1,00","59,40","500,00","2,62","158,00","947,00","217,00"
"221,00","385,00","279,00","538,00","7,10","124,00","764,00","25,50","250,00","1.298,00","157,00"
"259,00","396,00","183,00","322,00","16,80","8,51","63,20","67,90","37,90","202,00","132,00"
"368,00","557,00","655,00","1.176,00","25,90","22,90","170,00","11,90","547,00","2.969,00","874,00"
"102,00","127,00","189,00","313,00","12,50","27,40","179,00","3,59","533,00","3.023,00","1.046,00"
"2.054,00","3.106,00","509,00","965,00","18,10","35,90","225,00","8,90","40,30","207,00","157,00"
"407,00","594,00","313,00","567,00","39,20","40,00","311,00","3,82","75,70","496,00","147,00"
"737,00","1.104,00","396,00","710,00","21,30","157,00","914,00","27,40","179,00","1.046,00","302,00"
"165,00","209,00","487,00","1.009,00","8,82","37,90","205,00","6,85","181,00","906,00","1.486,00"
"311,00","461,00","191,00","382,00","7,17","26,20","153,00","16,70","50,90","300,00","183,00"
"1.334,00","2.091,00","757,00","1.252,00","56,20","82,00","557,00","15,10","241,00","1.420,00","297,00"
"188,00","340,00","115,00","225,00","13,60","41,80","294,00","13,30","38,90","205,00","39,20"
"1.208,00","1.794,00","784,00","1.433,00","14,90","15,70","105,00","6,04","667,00","3.368,00","813,00"
"1.358,00","2.091,00","179,00","300,00","10,60","14,20","111,00","10,90","106,00","655,00","157,00"
"109,00","149,00","362,00","644,00","12,00","105,00","710,00","13,60","31,90","188,00","215,00"
"271,00","426,00","143,00","233,00","8,13","34,00","167,00","9,82","51,40","305,00","131,00"
"115,00","173,00","316,00","604,00","10,00","52,30","313,00","2,44","72,30","418,00","281,00"
"151,00","264,00","375,00","632,00","25,00","56,70","362,00","4,33","219,00","1.176,00","250,00"
"365,00","514,00","264,00","487,00","1,26","50,90","322,00","13,70","89,00","578,00","239,00"
"262,00","437,00","250,00","445,00","7,70","44,50","297,00","2,41","95,60","626,00","111,00"
"215,00","365,00","124,00","219,00","3,43","82,00","519,00","10,60","30,50","158,00","47,00"
"172,00","176,00","449,00","828,00","12,30","71,70","445,00","20,70","445,00","2.393,00","1.334,00"
"241,00","385,00","820,00","1.554,00","15,10","34,30","205,00","5,73","62,60","300,00","264,00"
"217,00","385,00","246,00","457,00","8,98","20,70","150,00","4,87","79,90","445,00","750,00"
"1.208,00","1.778,00","1.241,00","2.110,00","44,90","52,30","264,00","9,47","129,00","777,00","906,00"
"227,00","346,00","189,00","349,00","3,52","42,60","211,00","12,90","176,00","1.114,00","407,00"
"68,50","118,00","13,80","62,60","57,80","93,90","519,00","18,90","106,00","533,00","1.700,00"
"189,00","325,00","188,00","352,00","2,19","115,00","673,00","8,43","53,30","334,00","138,00"
"331,00","500,00","644,00","1.134,00","9,73","76,40","562,00","15,40","890,00","4.179,00","1.219,00"
"157,00","262,00","764,00","1.486,00","12,00","77,00","573,00","6,98","764,00","3.786,00","1.540,00"
"542,00","906,00","125,00","219,00","1,88","19,80","111,00","3,96","48,30","267,00","186,00"
"750,00","1.094,00","403,00","667,00","14,50","56,70","375,00","12,20","1.124,00","5.425,00","1.981,00"
"491,00","704,00","138,00","235,00","6,92","112,00","750,00","13,20","79,90","519,00","237,00"
"1.065,00","1.625,00","396,00","704,00","13,90","127,00","799,00","5,57","71,00","457,00","66,10"
"487,00","784,00","170,00","313,00","13,30","40,30","157,00","12,50","24,40","122,00","151,00"
"209,00","294,00","119,00","215,00","1,72","101,00","599,00","32,20","66,10","343,00","352,00"
"538,00","1.009,00","750,00","1.370,00","20,00","46,60","267,00","1,84","48,30","279,00","221,00"
"262,00","346,00","138,00","219,00","7,43","38,20","198,00","7,30","35,50","165,00","284,00"
"246,00","302,00","750,00","1.322,00","41,80","63,20","514,00","9,22","24,60","82,80","599,00"
"207,00","281,00","241,00","422,00","8,51","17,90","108,00","7,84","328,00","1.762,00","491,00"
"284,00","470,00","281,00","461,00","11,20","79,10","557,00","9,82","66,10","325,00","19,80"
"257,00","294,00","1.611,00","2.595,00","57,30","37,90","200,00","85,80","81,30","478,00","828,00"
"124,00","184,00","78,40","117,00","12,60","122,00","890,00","41,40","76,40","466,00","183,00"
"843,00","1.298,00","385,00","667,00","18,90","69,80","474,00","4,00","65,50","352,00","146,00"
"610,00","956,00","146,00","257,00","13,70","1,50","17,80","69,80","82,00","621,00","101,00"
"1.124,00","1.794,00","437,00","757,00","30,80","161,00","1.018,00","15,40","51,40","337,00","209,00"
"621,00","931,00","64,90","157,00","13,30","29,70","175,00","13,90","64,40","349,00","168,00"
"313,00","500,00","68,50","101,00","11,10","11,80","83,50","132,00","33,40","150,00","151,00"
"710,00","1.094,00","542,00","982,00","16,30","35,20","113,00","19,50","124,00","843,00","176,00"
"813,00","1.358,00","146,00","322,00","250,00","124,00","737,00","52,80","65,50","382,00","130,00"
"1.433,00","1.928,00","1.486,00","2.308,00","28,40","122,00","777,00","5,42","225,00","1.310,00","359,00"
"82,80","143,00","267,00","483,00","2,09","57,30","340,00","17,80","362,00","2.072,00","1.298,00"
"311,00","400,00","204,00","385,00","12,00","101,00","698,00","6,10","62,60","426,00","89,00"
"340,00","474,00","271,00","519,00","1,95","93,10","552,00","16,40","115,00","730,00","110,00"
"441,00","723,00","284,00","466,00","13,00","72,30","414,00","12,00","217,00","1.124,00","764,00"
"437,00","610,00","34,90","57,80","47,80","79,10","649,00","15,80","487,00","2.642,00","1.346,00"
"175,00","294,00","259,00","667,00","27,60","52,80","233,00","18,60","57,80","343,00","188,00"
"108,00","139,00","1.582,00","2.227,00","47,00","48,70","340,00","13,20","54,70","349,00","117,00"
"466,00","743,00","151,00","271,00","1,93","70,40","346,00","50,50","83,50","552,00","113,00"
"297,00","491,00","328,00","632,00","29,40","62,60","375,00","11,90","63,20","441,00","179,00"
"644,00","922,00","215,00","382,00","6,32","59,90","422,00","7,99","126,00","710,00","195,00"
"368,00","588,00","313,00","523,00","9,73","59,90","331,00","9,06","57,80","349,00","207,00"
"104,00","161,00","286,00","519,00","7,10","149,00","939,00","18,40","43,70","257,00","588,00"
"1.370,00","1.860,00","1.134,00","1.860,00","55,70","56,20","362,00","25,50","112,00","615,00","68,50"
"262,00","389,00","131,00","219,00","2,71","41,00","213,00","19,60","791,00","4.179,00","2.148,00"
"221,00","328,00","255,00","478,00","7,70","39,20","213,00","8,28","85,10","496,00","198,00"
"250,00","365,00","437,00","799,00","13,30","57,30","355,00","18,10","172,00","1.027,00","784,00"
"189,00","276,00","155,00","322,00","10,60","54,70","359,00","11,20","96,50","632,00","239,00"
"279,00","422,00","97,30","308,00","26,40","99,10","514,00","6,92","99,10","547,00","445,00"
"311,00","437,00","146,00","294,00","5,09","62,60","496,00","9,39","88,20","562,00","583,00"
"48,70","67,90","661,00","1.197,00","36,20","44,90","319,00","17,00","82,00","552,00","281,00"
"269,00","346,00","449,00","743,00","21,50","31,30","198,00","75,70","57,80","362,00","154,00"
"209,00","264,00","343,00","621,00","9,56","54,70","362,00","10,50","69,20","414,00","294,00"
"221,00","359,00","368,00","661,00","7,57","78,40","487,00","3,65","85,80","466,00","179,00"
"1.298,00","1.827,00","239,00","426,00","20,20","62,10","410,00","12,20","77,00","483,00","279,00"
"764,00","1.219,00","1.263,00","2.017,00","20,20","67,30","340,00","22,70","70,40","403,00","198,00"
"89,80","125,00","302,00","523,00","5,94","50,50","392,00","34,30","25,50","130,00","67,30"
"257,00","403,00","267,00","500,00","15,00","31,60","248,00","1,55","58,80","316,00","80,60"
"259,00","389,00","94,70","165,00","12,60","54,70","396,00","10,50","104,00","573,00","362,00"
"157,00","147,00","93,10","172,00","20,00","108,00","655,00","18,10","487,00","2.642,00","632,00"
"429,00","673,00","1.459,00","2.350,00","31,60","204,00","1.263,00","125,00","34,30","195,00","723,00"
"231,00","284,00","109,00","209,00","6,15","119,00","698,00","8,66","75,00","389,00","227,00"
"250,00","346,00","319,00","583,00","7,70","67,30","316,00","9,91","176,00","939,00","255,00"
"88,20","150,00","204,00","418,00","4,87","54,70","274,00","16,30","56,70","286,00","108,00"
"396,00","673,00","297,00","610,00","11,20","4,33","20,90","3,65","1.018,00","5.186,00","1.554,00"
"441,00","770,00","231,00","375,00","5,38","25,50","154,00","10,30","59,90","349,00","92,20"
"167,00","313,00","193,00","368,00","12,60","55,20","274,00","17,20","50,90","279,00","150,00"
"98,20","193,00","115,00","225,00","4,57","93,10","791,00","36,50","69,80","453,00","139,00"
"311,00","519,00","205,00","359,00","4,70","75,00","466,00","12,60","102,00","615,00","233,00"
"1.370,00","1.911,00","22,10","54,70","57,80","104,00","538,00","19,30","1.094,00","5.328,00","1.407,00"
"84,30","119,00","316,00","567,00","23,30","36,80","211,00","8,35","221,00","1.197,00","1.124,00"
"483,00","770,00","133,00","267,00","9,73","77,70","557,00","12,40","161,00","874,00","557,00"
"65,50","95,60","289,00","466,00","12,60","1,79","44,90","63,20","150,00","956,00","644,00"
"835,00","1.322,00","91,40","181,00","4,91","59,40","429,00","5,28","126,00","820,00","207,00"
"334,00","573,00","1.827,00","2.943,00","68,50","65,50","491,00","2,89","70,40","457,00","154,00"
"813,00","1.230,00","368,00","638,00","22,10","60,40","379,00","15,30","19,30","112,00","119,00"
"233,00","375,00","355,00","632,00","4,26","75,70","491,00","14,70","89,00","478,00","141,00"
"233,00","289,00","340,00","667,00","16,40","18,40","133,00","17,50","108,00","704,00","302,00"
"125,00","205,00","168,00","286,00","10,60","139,00","820,00","14,50","62,60","372,00","131,00"
"698,00","956,00","1.334,00","2.148,00","170,00","21,90","153,00","9,14","69,20","349,00","195,00"
"359,00","588,00","229,00","433,00","4,74","5,38","25,30","70,40","466,00","2.525,00","914,00"
"441,00","723,00","150,00","274,00","11,50","33,40","217,00","6,67","64,40","337,00","229,00"
"97,30","136,00","403,00","757,00","5,57","3,08","35,20","103,00","528,00","2.864,00","638,00"
"1.715,00","2.350,00","118,00","195,00","5,99","37,20","241,00","4,87","129,00","685,00","250,00"
"196,00","297,00","274,00","547,00","6,92","62,10","279,00","15,40","77,70","514,00","113,00"
"241,00","396,00","181,00","305,00","6,04","110,00","610,00","9,39","59,90","359,00","163,00"
"389,00","578,00","188,00","355,00","14,30","50,00","271,00","8,66","956,00","4.914,00","1.670,00"
"257,00","461,00","799,00","1.370,00","56,20","7,43","17,00","1,19","66,10","461,00","255,00"
"2.129,00","3.278,00","483,00","965,00","17,00","73,00","396,00","13,90","85,80","599,00","209,00"
"173,00","235,00","115,00","195,00","5,83","62,10","365,00","7,70","45,30","279,00","75,70"
"866,00","1.165,00","710,00","1.055,00","33,70","44,90","264,00","8,66","186,00","1.037,00","1.037,00"
"225,00","334,00","189,00","337,00","7,37","158,00","1.144,00","40,70","135,00","764,00","151,00"
"271,00","414,00","217,00","414,00","10,40","50,00","289,00","9,06","470,00","2.788,00","1.446,00"
"418,00","638,00","1.611,00","2.788,00","77,00","61,00","375,00","7,04","123,00","737,00","445,00"
"334,00","496,00","151,00","253,00","14,70","115,00","750,00","17,20","138,00","890,00","255,00"
"365,00","573,00","346,00","615,00","8,13","38,90","227,00","4,41","679,00","3.460,00","835,00"
"195,00","337,00","179,00","319,00","10,60","77,00","478,00","17,50","46,60","90,60","500,00"
"150,00","267,00","132,00","255,00","6,67","8,06","67,30","1,06","50,90","281,00","202,00"
"389,00","626,00","1.298,00","1.911,00","33,40","67,30","519,00","30,00","50,90","294,00","189,00"
"375,00","547,00","281,00","414,00","5,19","50,50","294,00","7,84","225,00","1.263,00","604,00"
"221,00","328,00","239,00","453,00","8,06","9,39","24,10","1,72","5,47","38,20","322,00"
"1.186,00","1.860,00","158,00","284,00","3,96","92,20","562,00","22,70","42,90","259,00","237,00"
"1.382,00","1.877,00","1.075,00","1.981,00","83,50","45,70","311,00","6,73","50,00","267,00","244,00"
