praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"58,80","22,70","3,28","3,46","7,43","12,30","36,20","267,00","3,31","25,00","75,00"
"52,30","12,20","7,04","2,84","31,10","16,00","41,00","505,00","11,30","33,10","6,73"
"61,50","23,10","8,74","7,30","9,65","13,70","39,20","400,00","29,70","46,60","16,00"
"53,80","23,50","2,48","5,83","4,26","41,80","55,70","209,00","12,10","21,90","15,30"
"94,70","44,50","5,05","2,59","19,10","30,00","53,30","610,00","27,10","52,30","13,80"
"63,80","28,40","2,59","7,91","4,41","3,92","27,60","843,00","2,57","10,80","8,20"
"33,40","33,10","7,37","3,96","1,00","71,00","120,00","305,00","15,30","42,90","82,80"
"60,40","22,50","2,41","3,34","7,30","17,50","20,50","284,00","42,20","89,00","70,40"
"63,20","25,50","2,09","4,70","4,96","66,10","132,00","770,00","18,90","38,90","95,60"
"77,70","24,80","5,00","1,01","6,92","18,80","28,40","221,00","9,91","16,50","8,28"
"59,40","27,40","5,38","2,48","5,52","8,74","13,60","461,00","12,30","19,80","12,70"
"15,50","11,70","2,25","2,44","20,50","23,70","49,10","233,00","10,20","53,80","67,30"
"18,60","11,30","2,59","1,00","1,19","15,40","24,40","426,00","20,40","44,90","8,98"
"16,40","20,40","3,46","8,98","7,30","25,90","28,10","279,00","4,37","24,60","93,90"
"18,40","31,90","1,00","1,65","1,31","30,20","60,40","1.176,00","6,26","23,90","101,00"
"59,90","13,80","2,11","1,88","10,90","50,00","97,30","1.946,00","2,46","7,17","79,10"
"87,40","25,50","5,99","1,00","4,57","43,30","89,00","1.843,00","7,10","63,20","20,50"
"36,80","19,60","1,84","2,71","10,00","8,20","23,50","449,00","2,86","22,90","106,00"
"17,50","19,30","4,41","1,00","4,61","4,83","19,60","750,00","4,22","18,80","93,90"
"44,90","30,50","8,43","6,79","22,30","3,22","25,00","820,00","12,00","31,90","18,90"
"42,20","21,70","8,13","1,02","1,83","14,10","19,10","302,00","25,00","38,50","16,30"
"69,80","22,50","5,73","1,01","16,10","35,50","45,30","313,00","20,70","53,30","20,50"
"4,45","6,10","8,20","1,00","50,00","17,60","19,50","437,00","15,50","34,00","22,70"
"13,10","27,90","12,40","1,00","10,80","39,60","112,00","743,00","22,90","32,80","21,70"
"90,60","36,50","8,90","1,00","1,96","7,99","14,30","328,00","15,00","29,40","14,70"
"85,10","16,30","3,16","1,09","6,92","63,80","179,00","898,00","4,37","14,30","77,70"
"63,80","27,40","4,57","1,76","15,40","3,43","19,80","362,00","36,80","82,80","28,60"
"11,10","18,40","6,44","1,01","19,10","20,00","38,20","368,00","27,90","54,20","38,20"
"74,30","28,40","11,50","4,26","16,50","142,00","191,00","466,00","2,59","10,90","69,20"
"87,40","41,80","1,00","2,71","9,82","30,20","63,20","396,00","1,00","106,00","10,00"
"89,00","24,40","2,62","2,15","4,61","6,55","25,50","25,30","14,70","41,40","6,04"
"121,00","77,70","3,55","1,00","14,50","6,61","19,30","661,00","26,20","42,60","14,30"
"63,20","27,60","10,40","21,10","35,90","7,17","45,70","1.358,00","5,73","49,10","142,00"
"63,80","30,80","4,91","1,02","11,90","84,30","150,00","453,00","37,50","69,80","42,60"
"77,00","33,10","5,19","4,07","16,70","13,00","32,50","441,00","25,30","50,50","22,90"
"9,14","8,66","5,88","8,20","21,10","37,90","76,40","685,00","23,10","34,90","17,30"
"51,40","20,00","6,79","1,01","11,90","10,00","29,40","410,00","21,30","33,10","20,20"
"73,00","25,30","14,90","4,66","48,30","4,70","22,10","478,00","27,90","43,70","7,77"
"93,90","34,90","5,52","1,89","5,23","45,30","141,00","922,00","24,80","53,80","30,00"
"49,10","25,30","6,92","1,14","14,30","12,30","37,90","784,00","29,70","75,00","34,60"
"43,70","18,60","2,84","1,01","14,30","24,40","57,30","890,00","6,26","2,46","3,72"
"55,70","33,40","1,00","6,67","7,43","20,40","40,00","610,00","30,00","46,10","10,70"
"62,10","23,10","3,52","2,79","39,20","11,30","15,70","400,00","2,79","34,90","66,70"
"51,90","27,90","17,80","83,50","47,40","32,20","106,00","1.382,00","14,50","27,10","13,70"
"30,00","7,64","8,28","5,52","18,90","22,50","32,20","322,00","22,50","42,90","24,60"
"9,39","26,90","13,80","2,46","16,30","15,50","26,90","237,00","11,40","20,40","18,80"
"38,20","16,10","14,60","1,54","23,90","29,70","48,30","302,00","19,60","58,80","29,70"
"66,70","27,60","1,41","1,01","28,10","20,50","34,90","233,00","7,23","47,00","161,00"
"38,20","19,30","10,50","2,79","16,70","16,70","31,30","717,00","12,90","33,70","9,56"
"33,70","13,30","4,14","1,00","17,20","18,90","37,50","375,00","1,00","66,70","13,50"
"15,10","17,20","6,61","1,93","16,40","26,40","44,10","281,00","3,19","17,60","50,90"
"60,40","22,90","9,06","1,01","2,55","21,70","41,40","233,00","13,30","38,20","10,90"
"31,90","12,90","6,32","3,92","6,26","53,30","102,00","906,00","32,20","63,80","107,00"
"76,40","41,40","5,88","5,14","12,90","62,10","117,00","445,00","12,70","23,70","3,85"
"50,50","24,10","3,89","5,23","26,40","41,80","102,00","777,00","9,73","30,20","12,40"
"55,20","18,80","6,04","5,99","13,90","29,20","60,40","445,00","13,50","30,00","6,79"
"66,70","20,00","11,50","4,14","10,00","5,47","21,30","422,00","11,00","35,90","82,80"
"42,20","32,80","2,27","3,28","24,60","42,60","124,00","1.252,00","36,20","75,70","107,00"
"38,20","19,80","14,90","1,00","5,78","4,57","38,20","573,00","20,90","52,30","17,00"
"66,10","18,80","1,00","1,68","15,50","12,00","17,00","418,00","11,50","29,20","7,64"
"56,20","20,90","7,43","1,00","18,90","10,90","27,10","449,00","19,50","30,50","9,65"
"175,00","99,10","7,99","6,61","2,50","37,20","66,10","552,00","19,60","29,70","28,10"
"17,50","30,50","13,20","3,28","20,50","13,90","20,20","271,00","8,43","25,00","88,20"
"82,00","43,30","1,86","1,00","13,20","19,80","54,70","2.167,00","11,20","17,90","8,74"
"52,30","9,39","1,60","4,66","10,50","12,10","43,70","474,00","17,00","29,20","11,70"
"17,90","16,80","9,65","8,06","14,30","19,30","31,60","710,00","23,30","47,40","20,00"
"44,10","17,60","3,65","1,00","24,10","18,40","57,80","835,00","30,20","46,60","8,58"
"66,10","23,10","3,08","1,23","22,70","28,40","55,20","982,00","6,73","36,50","81,30"
"18,10","18,90","9,31","1,75","10,10","21,50","37,90","255,00","5,57","12,70","5,00"
"78,40","20,50","2,94","3,11","27,90","14,20","28,90","496,00","8,98","27,60","82,80"
"7,04","19,50","9,14","1,06","13,10","13,30","30,20","710,00","28,10","44,50","11,00"
"71,00","26,40","3,19","2,81","1,47","28,10","47,00","346,00","24,80","41,40","33,40"
"17,20","23,50","4,03","1,41","23,90","19,10","34,00","267,00","5,94","15,80","86,60"
"87,40","30,50","10,30","1,57","18,60","26,70","40,00","334,00","33,10","73,00","34,30"
"35,20","21,10","14,50","1,11","6,61","11,30","30,50","922,00","12,60","37,90","6,85"
"74,30","25,50","2,92","1,01","15,30","4,07","35,50","487,00","7,37","27,60","58,30"
"45,70","19,60","6,44","5,83","11,80","3,75","23,10","588,00","18,40","43,30","75,70"
"56,20","16,40","8,58","4,49","5,00","17,00","127,00","982,00","15,40","30,20","12,90"
"56,70","32,20","1,01","1,00","1,75","3,68","14,20","449,00","11,80","32,50","6,85"
"33,40","55,20","5,38","4,37","10,20","23,50","47,80","316,00","21,50","46,10","9,56"
"79,90","53,30","10,30","1,19","12,70","33,70","56,70","231,00","24,10","49,10","17,20"
"86,60","58,80","5,42","2,94","12,40","18,90","33,10","478,00","18,30","35,20","7,10"
"42,20","21,70","13,10","14,50","10,20","34,00","67,30","331,00","28,90","55,70","19,10"
"47,80","29,70","11,40","6,85","11,90","18,10","29,70","259,00","7,77","21,50","5,19"
"3,28","7,57","6,04","4,07","11,50","30,00","86,60","1.065,00","19,10","44,10","17,80"
"29,40","8,43","7,91","1,43","14,60","5,62","23,90","644,00","17,80","32,80","16,80"
"40,30","22,90","1,45","1,01","5,28","25,00","37,50","355,00","33,10","63,80","33,70"
"82,00","89,00","2,46","1,01","11,80","14,50","33,10","610,00","16,10","32,20","19,80"
"41,40","28,60","6,92","2,37","4,96","30,80","61,50","638,00","11,40","23,30","5,52"
"10,10","26,40","2,81","1,00","16,50","23,10","50,90","557,00","35,50","77,70","38,20"
"73,00","31,90","5,00","1,00","10,40","22,90","46,10","300,00","5,05","25,90","71,00"
"55,20","76,40","8,13","2,86","16,10","8,98","26,20","514,00","25,30","48,30","11,40"
"54,20","16,40","12,20","1,12","8,98","11,50","39,20","375,00","23,90","35,50","15,50"
"56,70","18,80","5,47","1,86","9,06","9,06","20,90","552,00","1,00","33,10","79,90"
"36,20","44,50","33,70","147,00","66,10","18,30","28,90","188,00","2,35","18,60","67,30"
"74,30","23,70","9,39","5,99","7,99","37,20","63,80","956,00","4,53","15,80","89,80"
"21,70","36,80","4,07","1,00","23,10","34,90","62,60","379,00","33,40","71,70","18,30"
"88,20","42,90","11,40","167,00","41,80","20,20","40,00","322,00","13,10","31,10","9,65"
"66,10","19,30","10,80","1,00","16,70","13,90","38,20","255,00","16,10","30,20","11,20"
"67,90","32,80","2,17","1,01","7,04","9,82","36,20","615,00","26,90","40,30","9,14"
"37,20","15,30","18,90","23,10","19,10","15,80","33,40","284,00","27,60","32,20","13,50"
"73,00","41,40","2,94","2,48","5,14","51,90","101,00","890,00","27,10","62,60","18,80"
"64,90","43,30","6,10","1,00","28,40","10,00","22,90","491,00","12,20","25,90","6,61"
"35,50","14,50","4,96","5,57","5,19","6,92","41,80","65,50","22,30","54,20","35,90"
"10,40","9,82","5,94","1,00","16,70","28,10","49,60","331,00","6,26","24,40","10,50"
"85,10","20,50","3,02","1,07","17,00","7,99","23,10","316,00","49,10","68,50","16,00"
"63,80","34,30","3,34","1,00","14,30","15,00","63,80","931,00","1,00","20,00","67,90"
"3,62","2,15","2,46","3,65","10,50","38,20","93,10","2.054,00","13,70","16,40","9,56"
"39,60","20,40","4,91","1,01","8,43","13,60","26,20","136,00","3,49","12,60","62,10"
"43,70","12,50","3,62","2,69","6,73","6,10","28,10","583,00","30,50","49,10","15,80"
"61,00","28,90","10,30","1,01","20,70","111,00","184,00","491,00","12,50","37,20","7,10"
"23,30","27,40","9,06","1,01","6,92","25,00","77,70","478,00","39,20","109,00","26,20"
"64,40","15,10","3,49","2,19","1,96","28,40","90,60","1.860,00","23,70","39,60","23,50"
"34,00","14,70","2,48","2,64","16,10","44,10","85,80","1.114,00","1,86","19,50","25,70"
"72,30","50,90","2,92","2,84","13,70","31,60","62,60","474,00","16,50","30,00","4,78"
"63,80","21,70","7,77","1,58","21,50","14,50","28,10","382,00","14,10","33,10","19,60"
"76,40","18,60","6,44","1,47","21,30","47,40","119,00","2.393,00","2,64","17,50","62,60"
"191,00","67,90","1,00","1,37","1,93","43,30","63,20","552,00","10,10","34,60","12,00"
"30,00","16,00","10,30","7,57","2,23","28,40","54,20","791,00","8,20","16,50","9,82"
"61,50","23,10","1,46","1,13","1,04","11,80","30,80","547,00","18,80","36,20","13,70"
"23,70","22,50","6,15","2,44","13,70","5,52","38,20","552,00","37,50","86,60","58,80"
"90,60","36,50","4,74","1,01","19,60","23,30","30,00","271,00","26,90","40,70","16,30"
"27,40","26,90","8,20","2,62","8,51","18,90","37,20","246,00","36,80","67,90","34,90"
"59,40","32,80","7,17","7,23","21,50","9,56","29,40","246,00","56,70","108,00","64,90"
"1,00","7,50","17,80","4,74","12,40","6,67","32,50","552,00","5,09","32,20","57,30"
"16,10","17,90","1,83","1,01","10,30","53,30","94,70","542,00","17,60","42,20","16,10"
"55,70","31,60","8,06","2,69","16,50","9,31","28,10","1.009,00","10,90","31,10","13,70"
"34,60","15,40","1,24","4,14","16,50","18,10","30,80","241,00","12,50","21,30","12,60"
"57,30","33,40","4,87","1,01","10,50","10,40","47,00","1.407,00","45,30","50,90","21,70"
"57,80","22,90","4,57","1,60","32,80","6,15","14,10","255,00","8,20","42,20","264,00"
"67,90","36,50","14,50","5,14","10,30","45,70","80,60","898,00","18,40","34,30","22,30"
"78,40","42,60","8,28","1,50","20,20","49,60","97,30","784,00","13,70","19,10","9,06"
"31,30","16,70","10,20","5,09","20,40","22,50","48,30","828,00","6,21","24,10","94,70"
"7,50","22,30","7,99","4,10","13,70","15,40","21,70","211,00","40,30","76,40","27,10"
"38,50","23,90","1,37","2,21","4,29","33,70","61,00","730,00","10,00","17,90","6,44"
"77,70","75,00","8,43","1,14","30,50","25,00","55,70","316,00","42,90","61,00","14,10"
"46,10","39,20","6,38","1,14","14,30","3,02","19,50","828,00","3,02","16,50","83,50"
"82,00","26,90","3,31","8,13","23,50","8,13","23,70","610,00","20,40","33,70","22,10"
"85,10","24,10","5,88","2,29","18,80","11,50","22,50","437,00","5,47","42,90","90,60"
"80,60","45,70","2,31","3,46","19,60","29,20","27,90","334,00","11,00","24,40","18,10"
"82,80","25,70","7,30","1,86","10,70","9,14","23,30","349,00","20,70","44,90","23,70"
"60,40","35,50","6,92","1,39","13,70","20,20","67,90","1.512,00","37,20","40,30","11,20"
"129,00","62,10","8,13","1,01","24,10","120,00","217,00","679,00","15,70","39,60","13,00"
"66,10","28,10","11,50","3,82","8,35","2,81","11,50","319,00","21,90","40,30","22,10"
"52,80","27,10","3,31","3,89","2,64","21,90","44,50","426,00","12,20","33,70","4,14"
"37,50","26,90","15,40","1,00","1,63","13,20","55,20","1.382,00","26,20","47,80","31,60"
"57,80","34,30","4,87","1,95","14,60","16,80","32,80","289,00","13,20","23,90","22,10"
"129,00","51,40","2,07","4,41","9,22","25,50","33,40","227,00","1,78","39,60","8,51"
"30,20","20,50","3,13","8,74","3,59","12,30","27,40","349,00","22,30","43,30","5,00"
"72,30","20,90","3,59","1,01","24,60","78,40","138,00","1.486,00","32,20","45,30","15,10"
"58,80","34,90","3,49","368,00","39,60","17,80","27,90","331,00","23,30","51,90","98,20"
"71,70","27,60","4,91","3,96","8,35","21,30","34,30","274,00","30,00","63,20","13,30"
"54,70","19,80","3,19","1,00","23,70","16,30","176,00","113,00","11,80","53,30","78,40"
"25,00","25,00","15,30","2,29","32,20","20,90","41,80","227,00","5,28","20,00","82,80"
"21,70","11,80","2,84","2,29","9,91","21,50","37,50","267,00","31,60","63,80","67,90"
"59,40","31,10","6,61","1,00","1,53","16,40","23,70","379,00","1,58","8,13","2,55"
"41,40","24,40","2,41","1,00","12,70","67,30","135,00","626,00","18,30","29,20","13,00"
"47,80","25,90","7,17","1,00","16,50","23,10","40,70","379,00","3,43","30,00","4,07"
"21,10","18,80","4,00","3,85","3,11","55,70","85,80","433,00","50,50","109,00","52,80"
"45,30","19,80","16,40","4,78","8,35","6,44","17,50","610,00","12,60","24,80","10,90"
"66,70","30,00","1,54","7,99","25,30","30,80","50,50","289,00","11,20","18,40","4,10"
"38,50","22,90","7,17","4,61","22,90","103,00","229,00","594,00","29,40","64,90","4,96"
"122,00","33,70","1,29","4,87","11,00","3,92","20,70","269,00","19,10","38,50","14,10"
"37,50","23,90","7,10","4,41","5,67","10,30","19,60","292,00","29,20","42,20","18,80"
"81,30","24,60","1,00","5,42","11,20","6,49","18,60","466,00","20,40","42,20","25,00"
"30,80","20,50","8,06","1,47","28,90","29,70","47,40","655,00","12,60","31,30","7,70"
"30,00","19,60","2,76","2,37","1,00","20,70","36,50","835,00","23,30","42,90","24,40"
"20,40","45,70","2,89","1,31","6,61","20,50","40,30","250,00","10,70","46,60","94,70"
"11,10","41,80","4,26","7,77","9,22","19,10","27,60","209,00","1,91","85,80","3,16"
"176,00","93,90","7,04","3,92","13,70","28,60","41,00","250,00","11,90","23,50","15,70"
"53,80","23,10","1,05","1,39","29,40","4,26","24,40","449,00","10,50","27,90","5,23"
"44,50","23,70","6,79","3,40","12,50","31,90","57,30","221,00","46,10","65,50","38,90"
"61,00","53,30","8,74","1,01","19,10","5,88","37,50","1.334,00","20,20","36,80","9,91"
"66,10","19,50","1,75","1,00","17,00","3,11","5,33","188,00","18,90","38,90","12,90"
"59,90","31,90","1,00","1,01","20,90","24,60","41,40","239,00","17,00","28,60","13,60"
"50,50","29,70","5,09","3,19","11,10","25,70","60,40","426,00","2,25","5,09","79,10"
"69,80","22,30","14,20","2,64","16,30","37,20","102,00","2.738,00","25,70","57,80","37,50"
"106,00","30,20","1,01","5,14","10,60","14,90","30,80","457,00","3,96","34,00","114,00"
"6,10","35,90","11,70","2,84","4,61","150,00","229,00","784,00","16,70","32,80","88,20"
"9,73","17,50","4,18","5,62","4,66","22,30","36,50","322,00","23,10","62,10","79,10"
"47,80","34,30","11,40","6,98","25,70","49,60","98,20","538,00","22,50","31,90","8,28"
"103,00","69,80","33,10","7,77","42,90","16,00","44,50","1.114,00","25,30","43,70","12,70"
"74,30","38,50","3,11","1,01","12,40","15,40","34,00","538,00","30,20","64,40","23,30"
"72,30","18,90","5,94","5,67","2,44","9,31","23,70","557,00","46,10","77,70","32,80"
"11,90","49,60","8,35","3,08","8,20","29,20","202,00","191,00","13,90","37,50","10,40"
"31,90","12,90","1,98","1,01","3,75","47,40","103,00","1.928,00","50,50","109,00","55,20"
"48,30","19,10","3,08","1,96","8,13","13,80","44,90","1.134,00","22,10","41,80","6,92"
"75,00","27,10","2,46","1,01","17,30","38,90","92,20","770,00","21,90","35,50","21,90"
"74,30","26,40","7,70","7,30","1,58","10,60","25,70","400,00","8,43","18,40","6,61"
"58,30","27,90","8,43","1,01","4,66","22,90","54,70","346,00","14,90","24,60","6,26"
"49,10","23,10","1,83","1,70","15,00","47,00","104,00","2.072,00","39,20","73,00","38,50"
"79,10","23,50","5,23","4,66","15,30","15,80","32,50","379,00","25,00","57,80","29,20"
"104,00","64,90","11,90","1,00","23,50","54,70","112,00","704,00","17,60","36,80","12,30"
"42,90","39,20","10,90","3,31","12,30","36,20","76,40","487,00","13,70","31,30","11,10"
"87,40","39,20","1,01","4,07","5,09","62,10","111,00","365,00","13,00","32,80","20,20"
"53,80","18,90","5,00","1,54","17,20","22,30","38,90","189,00","28,40","78,40","20,00"
"48,70","30,00","9,31","1,67","2,25","20,20","36,80","437,00","4,07","67,30","2,57"
"40,30","22,90","3,46","6,26","14,10","29,40","209,00","1.554,00","27,90","53,80","23,90"
"82,00","42,20","4,00","5,33","9,06","7,99","18,40","385,00","14,70","13,00","7,17"
"35,90","14,70","9,39","11,80","45,70","22,50","36,50","221,00","2,62","23,90","68,50"
"38,50","20,20","16,40","8,43","22,30","27,60","49,60","250,00","20,50","49,10","17,30"
"53,80","27,40","3,05","1,68","24,80","23,30","44,90","359,00","26,40","60,40","42,20"
"56,20","19,80","9,91","4,87","6,73","26,70","41,00","221,00","28,40","40,00","9,73"
"51,90","12,50","4,29","1,18","7,84","13,90","28,40","284,00","22,10","55,70","15,40"
"57,30","23,70","9,56","1,83","9,47","17,60","49,60","717,00","22,10","40,30","12,10"
"110,00","65,50","8,35","1,01","20,40","18,10","33,10","396,00","35,90","66,10","19,30"
"61,00","41,00","3,96","3,92","19,80","27,60","44,50","355,00","28,90","69,20","34,90"
"70,40","24,60","1,00","4,53","42,90","79,10","155,00","2.227,00","3,96","12,00","33,40"
"62,60","23,10","3,34","3,31","14,30","14,50","27,60","355,00","17,80","30,20","3,40"
"113,00","73,00","1,00","1,31","11,50","8,74","31,10","487,00","40,00","79,90","43,70"
"91,40","25,00","4,33","1,46","18,30","7,43","17,30","433,00","6,38","34,60","175,00"
