praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"20,90","27,60","4,96","267,00","35,90","24,40","38,50","547,00","24,10","27,40","6,38"
"16,40","8,90","2,04","429,00","55,20","36,80","74,30","500,00","31,60","30,20","9,06"
"59,40","32,20","2,81","239,00","12,20","4,87","14,20","193,00","21,10","34,00","7,17"
"32,80","17,20","35,50","418,00","97,30","28,10","43,70","375,00","10,00","9,47","9,39"
"44,90","20,00","1,81","10,10","19,60","17,60","30,50","340,00","21,70","31,30","12,70"
"81,30","16,70","5,88","239,00","19,50","25,70","69,20","1.685,00","33,10","46,60","8,13"
"136,00","71,00","21,70","53,80","31,90","17,50","28,40","375,00","30,50","38,20","12,10"
"23,50","16,30","17,60","18,60","8,28","23,30","42,60","233,00","10,80","40,70","21,50"
"57,80","15,00","28,60","385,00","154,00","4,22","33,40","1.165,00","34,30","46,10","8,58"
"40,70","16,10","27,90","74,30","18,90","10,30","14,90","433,00","29,70","30,20","11,10"
"45,70","15,40","12,90","145,00","18,60","23,50","26,90","257,00","28,60","28,90","10,80"
"6,73","20,00","52,30","311,00","151,00","11,20","23,50","547,00","17,80","26,40","5,19"
"125,00","123,00","11,40","279,00","15,10","30,20","29,20","340,00","20,90","15,50","2,19"
"85,10","33,40","45,70","362,00","69,80","23,10","50,50","292,00","28,40","52,80","16,10"
"186,00","165,00","1,61","239,00","1,38","23,30","40,70","474,00","45,30","111,00","55,20"
"52,30","38,90","6,04","25,30","14,90","16,10","30,50","337,00","34,00","59,40","8,74"
"96,50","30,20","14,50","191,00","82,00","5,28","8,13","441,00","22,70","31,10","10,80"
"28,90","16,80","9,73","165,00","33,70","12,50","32,80","874,00","25,90","34,90","2,97"
"105,00","40,30","8,66","246,00","30,80","37,90","63,20","1.124,00","20,00","27,90","8,90"
"149,00","36,50","26,90","45,70","44,90","18,30","34,30","237,00","16,00","26,70","1,00"
"21,50","6,67","9,22","126,00","20,40","42,60","63,80","276,00","29,20","35,50","8,58"
"50,50","38,50","15,00","205,00","36,80","28,10","47,80","259,00","15,70","25,70","27,40"
"100,00","48,70","10,60","164,00","8,82","23,30","40,30","355,00","2,00","6,10","4,37"
"80,60","31,30","18,80","110,00","37,90","26,20","48,70","289,00","15,50","37,20","11,70"
"56,70","26,70","13,70","125,00","20,50","8,82","27,60","542,00","20,70","20,70","7,99"
"81,30","28,10","13,50","313,00","26,20","21,10","40,30","276,00","33,70","44,50","7,04"
"44,90","22,90","22,70","170,00","30,20","6,92","19,60","276,00","47,00","58,30","7,10"
"97,30","33,70","11,30","96,50","35,50","19,30","31,60","340,00","27,60","31,60","8,43"
"61,00","31,90","43,70","12,00","46,10","33,70","48,70","389,00","32,80","37,50","14,50"
"64,40","33,10","7,70","204,00","34,90","16,00","29,20","250,00","25,50","31,10","6,67"
"120,00","40,70","27,60","69,80","58,30","117,00","172,00","1.811,00","1,79","3,49","15,70"
"20,70","6,61","48,30","523,00","130,00","17,00","44,50","337,00","20,50","23,10","10,20"
"31,10","15,10","45,30","75,70","47,00","12,70","31,90","470,00","18,40","40,00","6,21"
"25,50","28,10","9,39","13,80","61,50","27,90","68,50","1.433,00","19,10","32,20","23,90"
"69,80","23,70","14,20","41,00","44,90","9,06","29,70","1.877,00","29,20","28,90","4,66"
"5,00","18,60","13,30","167,00","52,30","50,90","233,00","3.134,00","45,70","55,70","20,50"
"72,30","41,40","7,30","37,50","4,22","6,32","25,50","1.811,00","1,00","6,73","8,43"
"40,30","27,10","1,00","858,00","9,06","17,30","34,60","195,00","16,50","28,60","9,91"
"7,99","29,40","9,91","89,80","31,10","60,40","93,10","538,00","17,20","22,70","8,20"
"67,30","25,00","23,50","4,07","28,10","50,90","89,00","1.018,00","17,50","22,50","9,82"
"59,90","19,50","33,40","115,00","50,50","6,73","11,20","343,00","24,60","32,20","6,21"
"37,90","19,60","13,90","119,00","43,70","15,00","54,70","528,00","33,40","37,20","11,20"
"73,00","37,90","13,20","18,80","34,60","13,60","58,80","1.018,00","21,30","27,90","9,47"
"75,00","28,60","30,20","474,00","172,00","5,57","30,80","514,00","15,80","18,40","3,79"
"33,10","21,90","8,90","168,00","34,30","23,10","39,20","316,00","21,10","26,40","3,19"
"22,90","15,80","12,90","119,00","34,30","109,00","221,00","1.027,00","10,60","13,00","6,73"
"11,30","17,60","49,60","110,00","42,90","27,60","47,80","289,00","25,00","42,60","7,23"
"49,10","15,00","11,10","142,00","33,10","12,90","17,00","311,00","4,66","16,70","50,90"
"37,90","38,50","29,40","38,50","27,40","17,80","51,40","610,00","17,90","37,20","12,40"
"6,44","16,30","5,33","217,00","32,20","5,19","37,50","346,00","21,90","25,70","8,98"
"56,20","29,40","7,77","18,60","39,20","24,10","35,50","389,00","33,70","34,00","14,60"
"85,10","37,50","11,80","21,90","28,10","26,90","31,60","269,00","13,80","31,30","30,50"
"89,80","83,50","19,50","8,66","8,66","43,70","57,80","410,00","14,30","15,10","9,22"
"74,30","32,20","1,01","253,00","16,40","47,40","127,00","1.230,00","24,60","43,30","3,68"
"30,00","23,70","3,34","86,60","14,10","29,40","44,10","343,00","30,20","21,90","15,40"
"106,00","25,50","5,28","204,00","14,20","4,78","29,40","673,00","19,60","24,60","22,10"
"61,50","23,10","96,50","292,00","63,80","38,20","60,40","461,00","17,60","28,90","4,66"
"85,80","20,50","7,84","22,30","31,60","18,90","19,10","255,00","48,30","60,40","15,10"
"47,80","17,90","16,70","149,00","43,70","27,60","46,60","914,00","18,30","17,00","5,62"
"35,50","29,40","23,50","125,00","49,60","26,20","47,40","523,00","1,38","30,50","2,67"
"48,30","19,10","13,00","55,20","26,70","15,30","27,40","319,00","1,81","7,77","2,11"
"111,00","36,80","48,70","87,40","25,30","18,40","34,90","478,00","14,50","25,50","19,60"
"53,30","20,90","11,10","211,00","22,90","16,80","23,70","352,00","19,50","18,30","9,82"
"14,30","13,60","3,31","362,00","59,40","3,19","2,67","86,60","1,72","1,00","7,04"
"39,60","11,10","17,90","15,70","2,53","11,40","13,00","487,00","26,90","31,90","11,70"
"14,30","23,10","11,70","158,00","40,00","11,30","21,10","470,00","18,90","29,20","10,10"
"126,00","45,70","2,39","250,00","1,54","47,80","76,40","939,00","12,70","18,80","70,40"
"31,90","17,30","14,50","30,50","72,30","9,65","17,20","552,00","19,10","17,50","8,58"
"56,20","30,20","9,22","71,00","26,70","22,30","38,20","365,00","25,30","23,30","19,80"
"131,00","85,10","25,30","191,00","88,20","13,30","28,10","410,00","10,40","14,90","6,44"
"34,90","10,80","7,43","153,00","41,00","22,70","69,20","1.176,00","25,70","37,90","4,45"
"30,50","12,90","17,60","64,90","14,60","20,40","31,60","396,00","22,50","39,60","10,50"
"8,66","20,90","13,00","46,10","72,30","16,10","21,10","337,00","17,90","22,30","9,82"
"46,10","16,10","9,73","34,60","3,43","30,50","40,70","379,00","31,30","43,30","13,00"
"59,40","33,10","33,70","112,00","15,70","14,30","38,50","704,00","2,00","10,90","6,04"
"93,10","22,30","8,90","211,00","57,30","53,30","95,60","1.526,00","31,90","45,70","5,78"
"38,50","22,50","16,10","449,00","82,00","34,90","43,70","557,00","17,90","21,10","6,04"
"99,10","43,70","9,47","514,00","107,00","13,30","20,00","562,00","23,90","37,90","14,60"
"76,40","22,70","14,70","184,00","47,40","26,90","48,30","352,00","29,20","44,10","18,30"
"106,00","66,70","5,83","188,00","30,20","8,82","23,70","500,00","21,90","35,50","15,40"
"112,00","28,10","14,30","123,00","20,00","3,16","18,40","1.134,00","16,30","37,50","27,10"
"105,00","58,30","7,84","175,00","55,70","7,91","13,70","453,00","23,10","26,90","15,10"
"94,70","26,20","5,99","16,00","35,90","4,03","15,30","487,00","30,80","26,40","5,19"
"87,40","153,00","8,58","13,50","61,00","26,70","36,20","396,00","36,20","45,30","17,60"
"120,00","41,00","1,00","81,30","13,60","22,90","38,50","271,00","21,90","23,10","7,84"
"52,30","25,00","15,40","84,30","26,70","22,10","24,80","281,00","21,30","27,10","16,00"
"19,50","26,40","2,29","42,90","12,50","25,30","34,00","281,00","13,20","34,60","27,90"
"92,20","28,90","1,10","289,00","31,60","47,00","68,50","204,00","24,60","33,10","14,30"
"133,00","52,80","13,30","93,10","9,39","12,40","37,50","1.310,00","26,40","40,70","13,00"
"31,60","16,70","19,60","58,80","34,00","14,50","37,90","737,00","9,91","30,50","9,47"
"57,80","19,60","10,60","24,10","19,30","14,70","28,60","305,00","13,00","35,50","30,50"
"70,40","25,50","12,90","48,30","11,20","18,30","40,70","362,00","16,30","20,20","4,53"
"66,70","23,50","2,13","615,00","82,00","9,65","29,70","422,00","28,90","23,90","13,00"
"31,60","12,40","18,30","158,00","24,10","5,78","20,90","965,00","25,90","22,10","12,20"
"86,60","24,10","11,40","204,00","38,90","51,90","90,60","673,00","31,10","36,80","10,10"
"118,00","31,90","11,00","42,20","21,30","23,30","47,80","352,00","15,50","19,60","8,90"
"61,50","16,80","10,30","40,70","28,40","3,72","11,50","1.018,00","33,40","50,50","12,30"
"34,90","16,10","5,52","470,00","53,30","73,00","119,00","704,00","26,90","28,10","4,61"
"28,60","17,50","18,40","160,00","24,80","16,50","40,70","1.065,00","26,20","26,90","8,51"
"25,50","12,40","7,04","225,00","29,70","13,50","23,30","346,00","20,90","36,80","13,00"
"31,30","28,60","6,61","302,00","45,70","23,70","40,70","470,00","42,20","62,10","136,00"
"115,00","39,20","15,10","44,90","46,10","46,10","91,40","1.055,00","25,30","32,80","17,30"
"76,40","41,40","11,40","97,30","44,10","2,71","6,79","147,00","24,40","34,90","5,73"
"99,10","28,60","4,49","22,30","17,60","23,30","45,70","375,00","25,30","39,60","9,82"
"74,30","21,10","7,57","77,70","13,60","21,70","37,50","449,00","30,00","34,90","14,20"
"93,10","31,10","9,06","151,00","5,00","7,17","26,20","1.134,00","2,89","1,00","3,05"
"10,10","22,30","16,70","27,10","35,50","10,60","41,80","567,00","28,10","47,40","8,06"
"27,60","39,20","48,30","164,00","25,30","6,38","38,90","882,00","21,50","31,30","10,60"
"12,60","20,50","6,61","170,00","30,00","10,30","40,00","717,00","19,30","17,50","20,00"
"100,00","28,40","16,00","124,00","59,40","41,00","101,00","3.162,00","5,99","9,06","2,07"
"23,70","23,90","5,73","135,00","17,30","19,30","163,00","2.091,00","20,70","23,70","11,40"
"75,00","24,80","5,99","21,30","22,70","32,80","79,90","599,00","29,70","46,60","15,40"
"54,70","46,60","16,30","167,00","33,70","16,70","27,40","483,00","46,10","62,60","9,56"
"52,80","28,60","11,70","64,40","30,00","17,90","39,60","1.144,00","18,40","21,10","7,84"
"73,00","20,50","5,99","253,00","40,30","4,66","22,10","514,00","19,30","25,30","13,80"
"27,90","17,50","6,10","23,90","12,50","79,90","129,00","1.009,00","5,42","9,56","8,43"
"89,00","77,70","8,06","165,00","39,20","45,70","151,00","1.263,00","15,40","27,10","2,84"
"11,20","1,83","47,80","147,00","150,00","34,00","88,20","1.084,00","22,70","22,70","7,70"
"112,00","32,80","5,94","337,00","38,20","5,99","24,10","644,00","31,90","45,70","20,70"
"28,90","20,40","8,43","91,40","41,00","14,90","24,80","355,00","27,90","31,10","1,63"
"12,70","13,70","1,00","1.000,00","117,00","14,90","28,40","372,00","18,60","20,40","2,09"
"59,90","24,60","9,06","17,20","24,40","13,90","29,20","403,00","1,20","9,73","2,97"
"29,40","16,70","17,30","129,00","28,40","4,70","31,60","316,00","12,40","34,90","19,60"
"47,40","33,40","3,40","131,00","40,00","15,40","24,40","300,00","45,30","61,00","16,80"
"13,60","8,74","1,00","4,14","23,90","31,10","53,30","457,00","20,70","31,60","6,61"
"106,00","108,00","6,79","74,30","53,80","10,40","25,70","567,00","60,40","88,20","28,10"
"39,60","13,20","14,10","292,00","54,20","1,00","3,31","31,90","18,40","14,50","11,90"
"88,20","54,70","7,43","129,00","41,00","22,90","43,30","279,00","32,50","33,70","8,90"
"29,40","16,10","24,40","500,00","147,00","24,10","43,70","325,00","30,20","39,20","18,30"
"72,30","48,30","12,90","33,40","45,30","2,86","18,10","1.000,00","44,90","71,70","17,20"
"36,80","13,70","12,60","30,20","48,70","25,70","44,50","340,00","21,30","31,10","8,82"
"109,00","45,30","16,10","147,00","57,80","5,52","15,50","316,00","42,90","66,70","18,30"
"27,40","19,80","3,37","239,00","42,60","110,00","179,00","1.395,00","29,70","46,60","12,70"
"25,90","30,20","1,75","392,00","21,10","10,30","23,10","372,00","25,50","17,00","9,73"
"16,00","7,77","7,17","67,30","27,10","24,60","48,30","343,00","15,40","17,80","10,40"
"118,00","56,70","16,00","19,80","29,20","18,30","28,40","407,00","22,50","41,40","9,14"
"36,50","18,10","7,70","20,40","20,20","12,30","43,30","610,00","12,00","16,30","7,23"
"35,50","14,60","16,50","33,40","32,20","4,03","16,80","300,00","34,90","55,70","16,10"
"34,30","16,80","3,89","176,00","40,70","37,90","73,00","379,00","61,50","88,20","7,70"
"13,80","19,30","31,60","311,00","84,30","9,73","30,20","250,00","31,90","54,20","14,10"
"66,10","22,30","17,60","41,40","38,50","20,90","25,30","365,00","28,40","48,30","15,70"
"32,20","14,90","63,80","181,00","34,00","10,70","32,50","610,00","33,70","30,00","16,80"
"8,74","19,80","10,00","191,00","39,20","35,20","57,80","337,00","18,40","25,90","12,30"
"103,00","23,90","63,80","61,00","82,80","73,00","223,00","1.420,00","17,80","23,50","2,64"
"98,20","33,40","15,30","43,30","15,00","88,20","147,00","1.486,00","26,20","38,20","8,13"
"25,00","14,60","12,60","139,00","33,40","10,10","22,70","433,00","22,50","33,10","2,00"
"110,00","36,80","8,35","19,60","36,80","20,20","51,40","3.078,00","9,82","33,10","15,00"
"58,30","18,80","8,58","15,30","60,40","31,30","139,00","1.241,00","13,30","26,40","13,10"
"20,90","8,20","7,91","178,00","34,00","10,60","21,30","843,00","13,10","19,50","14,30"
"105,00","58,80","20,70","264,00","75,00","44,90","71,70","1.124,00","26,90","36,20","13,20"
"64,90","29,40","17,00","51,40","17,30","74,30","104,00","956,00","40,00","47,00","10,80"
"88,20","25,00","12,70","211,00","35,90","30,00","34,60","385,00","20,90","23,10","13,90"
"69,20","18,10","9,39","164,00","27,90","13,50","26,90","259,00","47,40","69,80","27,60"
"51,90","28,60","21,70","26,20","38,90","21,10","39,20","237,00","16,80","35,50","17,00"
"28,40","20,40","25,30","51,90","24,80","4,96","16,30","922,00","23,50","42,60","11,90"
"45,30","21,50","41,00","85,80","66,70","23,30","30,20","237,00","31,60","42,60","7,84"
"157,00","73,70","17,00","193,00","47,40","11,70","20,40","375,00","23,50","26,90","15,80"
"31,60","24,60","8,74","94,70","15,30","68,50","173,00","1.084,00","26,40","37,20","8,66"
"139,00","37,50","14,30","167,00","36,80","43,30","85,80","1.554,00","19,30","24,10","18,40"
"56,70","33,70","39,20","135,00","59,90","17,80","25,30","365,00","24,60","28,90","8,06"
"79,90","31,90","8,66","211,00","11,40","28,40","40,30","257,00","23,70","40,30","10,40"
"49,60","11,10","11,00","161,00","58,30","20,90","52,30","866,00","25,00","41,80","8,06"
"79,10","30,80","11,70","31,60","66,10","5,33","20,00","906,00","21,10","30,80","8,98"
"36,50","21,70","10,10","184,00","30,50","102,00","175,00","1.018,00","19,10","36,50","8,90"
"50,00","13,00","7,23","139,00","29,20","54,70","118,00","1.554,00","24,10","26,70","1,49"
"20,70","33,70","20,40","13,60","1,00","27,10","38,50","334,00","27,90","36,50","8,20"
"58,80","22,50","2,67","292,00","27,60","6,73","23,50","1.433,00","27,90","40,70","12,90"
"52,30","14,60","11,40","127,00","43,30","17,90","33,40","483,00","32,80","42,60","13,80"
"86,60","29,70","20,00","57,80","92,20","16,40","31,10","340,00","17,30","34,30","11,20"
"91,40","55,20","10,10","355,00","44,50","59,90","103,00","757,00","38,90","44,90","13,00"
"32,50","14,50","9,56","52,80","18,80","22,30","37,20","483,00","16,70","43,30","18,60"
"57,80","32,50","13,90","692,00","179,00","14,50","25,70","257,00","15,50","25,50","12,30"
"65,50","19,80","5,19","173,00","34,90","35,90","61,50","355,00","17,20","34,00","1,02"
"64,90","22,90","19,10","704,00","106,00","4,66","18,40","757,00","18,40","26,20","5,47"
"5,67","17,80","1,32","186,00","38,50","25,70","30,80","519,00","22,50","26,90","10,60"
"57,80","32,50","14,60","108,00","28,90","13,70","38,50","352,00","18,60","17,60","13,10"
"189,00","153,00","12,10","138,00","28,10","6,79","15,10","655,00","41,00","59,40","7,37"
"31,90","26,90","63,80","308,00","138,00","4,10","22,50","274,00","34,30","66,10","46,10"
"30,00","11,00","7,70","127,00","34,00","18,80","32,20","368,00","16,70","29,70","5,94"
"16,40","13,90","5,88","19,10","36,20","86,60","120,00","1.084,00","40,30","50,50","18,30"
"46,60","18,30","10,60","17,00","50,90","37,90","63,80","466,00","34,90","50,00","18,30"
"27,60","21,10","14,50","118,00","40,30","132,00","207,00","594,00","41,00","48,70","5,99"
"62,60","18,40","9,91","202,00","36,50","392,00","547,00","764,00","27,90","47,00","15,30"
"92,20","47,00","18,90","123,00","20,50","1,21","1,01","13,30","18,60","27,90","1,36"
"50,90","30,20","3,85","9,39","26,70","11,70","34,30","359,00","29,20","41,00","5,38"
"53,80","14,70","11,80","112,00","51,40","42,20","88,20","764,00","24,10","34,30","9,65"
"102,00","30,80","10,80","164,00","18,80","34,90","50,00","610,00","56,20","73,00","21,90"
"72,30","39,20","12,60","183,00","32,20","61,00","95,60","1.186,00","20,70","25,30","7,17"
"86,60","31,10","2,97","239,00","31,60","18,80","37,50","457,00","22,90","33,70","5,14"
"110,00","35,20","46,10","147,00","44,90","3,92","20,90","698,00","20,70","33,70","9,31"
"42,60","24,10","5,28","42,60","11,50","83,50","213,00","1.928,00","23,90","30,20","7,30"
"9,91","25,50","8,58","109,00","33,70","16,50","25,30","509,00","22,50","36,80","15,80"
"106,00","54,20","7,99","147,00","35,20","33,10","69,20","777,00","26,70","35,90","8,35"
"34,90","17,20","6,04","244,00","40,70","26,90","47,40","474,00","59,90","70,40","24,40"
"4,22","7,57","26,70","311,00","67,30","14,30","32,20","322,00","18,80","26,70","11,20"
"54,20","24,40","7,64","25,70","57,80","21,90","32,80","433,00","27,90","54,20","5,94"
"36,50","14,50","1,67","204,00","50,00","17,20","26,90","461,00","16,40","30,00","13,00"
"75,70","18,90","11,40","161,00","36,20","16,00","30,00","133,00","21,50","22,10","13,30"
"29,40","22,30","26,70","457,00","49,10","8,20","21,30","441,00","20,90","41,00","8,74"
"49,60","16,10","8,13","178,00","17,80","8,74","36,50","583,00","21,90","35,90","6,92"
"4,74","18,90","18,10","15,00","7,84","9,39","18,10","328,00","18,90","20,70","8,13"
"56,20","37,20","8,51","30,50","45,70","48,70","129,00","698,00","2,23","7,91","13,20"
"85,10","28,60","11,10","101,00","62,10","10,50","27,10","1.310,00","27,10","37,20","10,70"
"14,20","15,40","33,70","95,60","67,30","18,80","33,40","253,00","22,10","29,70","4,53"
"120,00","57,30","10,70","118,00","29,40","7,57","27,90","866,00","20,70","38,90","10,30"
"46,60","20,70","8,98","13,90","41,00","20,40","55,70","1.700,00","23,30","36,20","6,38"
"29,70","20,70","8,06","213,00","37,90","23,90","49,10","244,00","48,30","67,90","21,50"
"79,90","26,20","10,70","126,00","18,30","2,79","17,90","914,00","24,10","19,50","15,10"
"15,70","29,70","11,40","92,20","50,50","4,74","13,30","710,00","1,00","1,00","5,33"
"149,00","110,00","20,20","200,00","22,30","13,30","33,40","791,00","13,70","26,90","32,80"
"85,80","23,90","28,40","142,00","112,00","67,30","178,00","991,00","16,00","25,30","1,00"
"52,30","37,20","2,81","292,00","36,20","15,70","59,40","1.700,00","21,50","25,30","9,82"
"160,00","157,00","22,90","79,90","77,00","5,28","22,10","851,00","24,60","17,30","11,40"
"99,10","19,60","16,70","8,58","36,20","23,90","45,30","284,00","28,40","40,30","7,23"
"31,30","19,10","10,30","104,00","24,10","24,80","32,80","223,00","1,53","6,04","3,75"
"14,30","22,10","13,50","93,10","41,80","15,50","20,40","244,00","17,50","30,00","13,90"
"88,20","52,80","27,10","55,70","44,10","33,70","52,30","359,00","13,50","42,20","97,30"
"38,90","20,20","7,84","124,00","22,30","13,80","30,20","302,00","17,20","14,20","12,10"
"175,00","49,10","15,80","161,00","30,00","35,90","56,20","269,00","18,90","24,60","16,40"
"125,00","61,00","14,50","173,00","23,10","30,00","48,30","284,00","37,50","36,50","19,50"
"26,40","13,70","7,57","4,29","14,50","13,80","31,60","349,00","2,76","11,10","4,00"
"54,20","22,30","13,00","161,00","62,60","31,90","45,70","284,00","25,00","29,20","4,91"
"13,20","6,79","10,30","178,00","29,20","22,50","38,20","334,00","13,60","27,60","10,40"
"20,00","23,10","14,50","179,00","34,60","11,30","30,20","276,00","10,40","11,50","4,07"
"32,80","20,90","16,70","632,00","120,00","3,55","29,40","1.640,00","22,30","34,60","6,15"
"30,50","48,30","5,83","167,00","18,30","16,00","24,40","418,00","32,20","42,60","16,80"
"75,70","28,60","13,60","118,00","37,90","59,40","105,00","2.148,00","16,10","18,60","5,00"
"50,50","20,00","10,80","175,00","26,20","26,40","31,30","337,00","23,30","34,00","6,21"
"34,90","20,40","16,70","23,10","12,90","38,20","52,30","407,00","5,33","10,60","1,88"
"30,80","12,30","30,20","157,00","63,80","18,80","36,50","255,00","15,30","25,90","1,43"
"56,20","27,40","6,15","225,00","71,70","15,50","24,40","349,00","14,10","20,50","11,90"
"16,30","9,31","12,30","79,10","50,00","4,41","21,10","297,00","25,30","33,70","7,10"
"18,90","5,94","12,20","121,00","30,00","19,60","36,50","267,00","17,90","27,60","14,30"
"49,10","9,91","1,57","422,00","15,40","18,40","30,50","478,00","33,10","61,00","7,43"
"20,40","15,00","67,90","150,00","13,30","67,90","124,00","1.685,00","25,70","36,80","5,99"
"23,90","33,70","22,10","14,10","43,70","19,10","40,30","227,00","28,90","41,40","9,06"
"71,00","22,30","3,40","2,79","24,10","40,70","96,50","1.731,00","15,10","26,90","11,30"
"27,40","24,10","23,90","8,74","30,50","9,47","23,50","661,00","3,25","7,64","5,78"
"25,30","28,40","10,80","87,40","41,80","8,90","18,80","414,00","15,00","25,50","4,37"
"12,60","26,20","20,50","181,00","77,70","61,00","107,00","2.129,00","17,20","21,90","16,30"
"165,00","37,50","16,30","223,00","66,70","10,50","20,70","441,00","25,50","37,90","16,30"
"64,40","26,90","34,30","418,00","113,00","25,30","67,30","1.275,00","25,30","40,30","18,30"
"36,80","8,35","7,23","583,00","132,00","24,60","54,70","334,00","22,90","39,60","14,50"
"84,30","48,30","10,90","125,00","18,10","17,90","35,90","337,00","21,70","25,90","7,99"
"8,66","22,50","5,28","250,00","38,50","20,00","37,50","673,00","2,86","3,19","13,50"
"7,57","4,91","2,64","372,00","19,10","15,50","34,30","227,00","21,50","23,90","10,20"
"30,50","37,50","8,98","99,10","28,90","9,82","20,70","578,00","16,40","24,40","14,90"
"7,91","21,70","9,06","189,00","18,80","62,60","96,50","1.894,00","7,57","7,04","49,60"
"7,17","16,30","13,00","104,00","39,20","5,09","16,70","757,00","15,10","18,90","1,49"
"106,00","34,30","31,90","58,80","67,30","14,30","40,70","281,00","18,30","24,10","9,31"
"94,70","82,80","12,90","145,00","28,90","23,90","63,20","1.540,00","24,10","37,20","10,60"
"57,30","25,70","16,10","41,40","29,70","20,70","27,90","259,00","34,00","42,90","8,28"
"16,40","20,70","6,79","14,30","30,50","6,79","15,80","470,00","11,30","20,90","34,90"
"68,50","47,80","9,06","25,90","33,10","42,60","73,00","1.176,00","32,50","43,70","8,35"
"14,30","15,50","14,10","121,00","27,40","28,10","46,60","615,00","18,60","23,10","9,22"
"86,60","30,20","4,57","557,00","91,40","20,50","34,00","400,00","22,50","42,20","12,10"
"29,40","42,60","5,94","18,90","30,00","77,70","122,00","1.065,00","17,80","19,30","4,57"
"36,80","23,70","28,10","305,00","95,60","2,92","14,10","1.009,00","24,40","36,50","8,66"
"67,30","32,50","17,80","181,00","27,60","12,60","23,10","437,00","42,90","63,80","4,57"
"32,80","16,00","10,20","34,90","12,00","14,60","25,90","410,00","30,50","42,60","8,66"
"35,20","47,40","13,10","227,00","46,60","11,30","29,40","276,00","20,20","16,50","2,19"
"71,70","47,40","15,70","215,00","20,40","10,70","19,30","331,00","1,39","9,22","2,89"
"85,80","38,20","13,20","184,00","41,80","20,00","81,30","1.420,00","77,00","121,00","47,00"
"66,70","18,30","11,80","120,00","34,00","36,50","51,40","437,00","22,10","17,90","3,31"
"17,00","4,37","3,72","257,00","33,40","8,58","22,30","528,00","18,10","14,90","5,47"
"62,10","32,80","6,98","129,00","27,10","16,00","34,90","533,00","19,30","33,40","15,40"
"35,90","13,50","6,21","519,00","76,40","12,30","49,60","2.227,00","29,20","39,60","15,40"
"63,20","37,20","35,90","168,00","123,00","23,70","42,20","264,00","19,30","31,10","1,63"
"75,70","14,60","4,33","151,00","35,90","6,38","46,60","396,00","24,60","38,20","11,90"
"60,40","26,40","7,50","15,40","47,00","32,50","69,80","1.165,00","12,70","23,50","9,65"
"120,00","107,00","7,43","158,00","54,70","20,00","32,50","279,00","29,70","46,60","11,50"
"36,50","19,10","23,30","279,00","101,00","13,60","22,90","279,00","37,20","36,50","14,90"
"28,60","22,10","8,90","15,30","63,80","26,90","70,40","698,00","21,30","34,60","5,09"
"8,66","15,50","14,50","41,80","20,50","21,90","40,00","211,00","29,20","34,90","20,40"
"50,50","15,50","3,92","523,00","66,10","2,97","12,10","1.155,00","16,40","27,10","7,23"
"38,50","30,50","13,10","21,30","24,40","16,70","59,90","874,00","28,90","25,90","16,40"
"9,39","17,80","3,16","229,00","34,60","9,31","13,60","505,00","36,20","56,20","16,30"
"18,40","10,60","9,56","86,60","22,10","34,00","42,90","311,00","22,90","25,00","6,21"
"26,90","18,30","5,09","176,00","34,30","32,20","44,50","359,00","21,70","32,50","9,06"
"19,10","21,70","8,35","164,00","59,90","4,29","38,50","982,00","33,40","42,60","7,84"
"35,20","12,00","12,60","115,00","44,90","66,70","176,00","799,00","33,70","46,60","10,30"
"35,20","15,30","3,59","179,00","40,30","12,40","32,80","547,00","18,10","26,40","18,80"
"40,00","22,50","1,00","737,00","63,80","23,30","25,30","294,00","24,80","37,50","15,80"
"84,30","25,90","23,50","24,80","18,10","5,99","10,60","791,00","28,60","35,20","13,00"
"3,46","16,10","11,50","109,00","26,70","13,10","31,30","626,00","28,60","31,90","15,50"
"37,50","11,80","38,20","365,00","79,90","5,19","22,50","906,00","26,40","36,80","8,28"
"89,00","33,70","13,80","28,40","16,50","75,70","227,00","1.382,00","19,10","26,20","6,61"
"67,90","19,10","21,50","43,30","57,80","40,00","55,20","673,00","12,70","15,30","8,13"
"20,40","13,70","6,61","11,40","16,40","30,20","45,70","418,00","24,80","22,50","4,87"
"14,70","17,00","18,30","21,30","27,90","44,90","56,20","325,00","24,80","26,70","10,50"
"19,80","18,40","10,30","18,40","10,40","40,00","124,00","750,00","23,70","27,90","3,28"
"45,70","14,20","1,00","437,00","55,20","11,00","20,40","319,00","18,60","30,80","3,13"
"70,40","55,70","58,30","198,00","56,70","10,60","9,39","359,00","24,10","16,80","12,70"
"4,33","1,01","7,17","5,00","1,45","5,88","17,50","389,00","23,90","24,10","10,60"
"44,90","48,70","13,80","227,00","32,80","4,10","20,70","552,00","15,50","23,70","23,70"
"58,30","17,80","15,70","269,00","44,50","16,50","40,30","379,00","25,50","20,40","8,06"
"45,30","43,70","41,00","198,00","153,00","14,90","21,30","200,00","22,90","22,90","11,70"
"59,90","15,40","11,10","78,40","8,13","9,91","34,60","991,00","17,80","31,90","5,14"
"42,20","15,70","10,40","193,00","11,00","30,80","43,30","382,00","17,60","23,10","2,29"
"15,10","11,20","12,20","271,00","44,90","15,30","51,40","2.247,00","1,00","4,91","1,53"
