praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"25,70","2,57","19,60","16,40","3,82","8,51","21,10","1.144,00","1,00","1,00","1,84"
"44,50","1,86","47,00","302,00","118,00","11,10","17,30","300,00","1,00","50,50","1,60"
"53,30","2,02","11,40","95,60","4,29","35,50","50,90","667,00","8,82","519,00","4,14"
"24,80","1,15","33,40","274,00","72,30","10,60","22,30","311,00","1,00","1,64","5,00"
"31,90","2,92","20,50","352,00","61,50","10,30","9,91","375,00","1,00","176,00","1,00"
"28,60","1,42","19,30","8,20","8,90","39,60","54,70","692,00","1,00","10,30","1,47"
"37,90","1,65","23,50","191,00","98,20","47,40","58,80","1.275,00","1,00","9,82","1,01"
"112,00","7,91","24,40","40,00","19,60","6,49","11,70","414,00","1,25","1,00","4,87"
"135,00","1,00","4,57","337,00","45,30","53,80","56,70","1.114,00","1,00","4,07","1,67"
"54,70","2,94","37,50","264,00","54,20","10,00","12,30","297,00","1,27","806,00","2,89"
"15,70","2,31","19,80","37,50","30,80","11,10","16,50","343,00","1,00","1,01","1,30"
"15,00","1,01","43,30","69,20","49,60","12,60","16,40","241,00","8,20","231,00","1,47"
"32,80","5,33","16,00","248,00","41,40","58,80","89,00","1.009,00","1,49","1,00","1,18"
"6,67","3,40","19,80","34,00","12,00","23,50","30,00","349,00","1,00","7,30","1,61"
"38,20","4,18","16,50","16,00","22,90","10,90","15,50","292,00","1,75","1,00","1,49"
"34,90","3,55","9,73","146,00","30,50","6,49","14,10","319,00","2,79","22,70","1,49"
"30,80","1,01","22,90","76,40","28,40","4,74","10,10","704,00","2,39","31,30","1,00"
"38,50","1,39","31,90","286,00","57,80","12,40","17,30","400,00","1,00","7,37","1,10"
"31,60","1,01","15,80","142,00","48,70","12,00","16,10","292,00","1,00","1,00","1,39"
"44,10","2,97","17,30","21,50","9,47","20,20","37,50","1.165,00","1,00","3,72","1,00"
"47,40","1,25","21,70","14,50","5,42","8,98","16,50","325,00","1,00","1,00","2,09"
"33,10","1,00","11,50","414,00","50,50","15,00","25,70","340,00","1,00","10,60","2,11"
"21,10","1,00","12,40","86,60","24,40","27,40","36,80","385,00","1,00","1,00","1,07"
"26,40","4,18","8,90","294,00","43,30","6,04","21,70","478,00","1,00","215,00","1,04"
"33,10","1,72","27,90","26,70","17,50","7,17","10,80","300,00","1,00","15,10","1,32"
"43,70","3,11","42,20","41,00","47,00","8,51","13,50","316,00","1,00","1,01","2,37"
"37,90","5,00","29,70","41,40","18,10","9,31","11,70","316,00","1,31","1,00","5,62"
"18,30","1,01","20,00","25,30","4,74","71,00","87,40","1.134,00","1,00","10,90","1,76"
"43,70","1,31","60,40","221,00","31,90","6,44","10,60","311,00","1,00","3,43","2,19"
"39,60","1,57","16,70","147,00","41,00","8,20","11,40","365,00","1,23","13,70","4,45"
"53,80","1,09","20,20","18,30","32,80","6,98","14,50","294,00","1,00","1,00","2,19"
"42,90","3,79","10,00","19,50","12,60","42,20","40,00","229,00","1,00","1,39","1,89"
"36,50","1,31","18,40","183,00","29,40","53,30","88,20","1.582,00","9,73","69,20","1,93"
"37,20","1,00","12,90","235,00","16,70","10,60","15,30","437,00","1,00","9,22","1,00"
"19,80","4,29","15,10","30,00","6,49","3,92","9,31","1.009,00","2,31","4,49","1,05"
"31,30","1,84","18,10","92,20","13,00","9,14","16,40","297,00","1,00","3,13","1,70"
"33,40","2,94","43,30","308,00","85,80","7,43","11,90","281,00","13,20","276,00","2,15"
"44,90","11,80","33,40","22,10","22,10","13,00","15,80","334,00","5,94","6,85","2,53"
"26,70","1,01","22,30","50,00","13,20","18,90","18,60","352,00","1,00","70,40","1,26"
"53,80","1,21","15,00","100,00","44,50","57,30","67,30","1.843,00","3,43","6,79","1,06"
"26,40","3,52","31,60","28,10","18,90","16,80","28,90","385,00","1,00","3,11","1,55"
"53,80","1,91","28,60","22,70","9,91","16,80","16,50","313,00","1,00","1,00","1,41"
"40,30","1,01","13,50","165,00","28,60","4,22","17,90","322,00","1,07","17,20","1,91"
"9,65","1,75","18,90","25,70","1,57","53,80","54,70","343,00","1,00","1,91","1,04"
"24,80","2,17","41,80","172,00","48,70","31,10","38,90","410,00","1,00","127,00","1,38"
"34,90","1,00","27,60","69,20","31,10","25,30","35,20","355,00","1,00","3,79","1,38"
"1,19","1,83","67,30","188,00","154,00","34,90","36,80","437,00","1,26","6,67","1,76"
"17,90","6,79","23,90","23,30","15,30","27,40","43,70","1.219,00","1,00","1,00","1,08"
"40,00","1,27","5,57","189,00","24,80","11,20","16,50","396,00","1,00","12,20","2,39"
"1,00","1,54","27,60","23,30","17,90","89,00","114,00","2.329,00","1,00","1,00","1,38"
"36,50","1,00","46,10","15,00","67,30","7,70","34,30","638,00","1,00","1,01","1,53"
"35,20","1,00","26,20","40,30","19,50","21,50","19,30","340,00","6,10","68,50","14,70"
"61,50","3,82","20,90","32,50","9,39","21,50","33,10","453,00","1,57","12,60","2,02"
"49,60","1,00","27,10","18,30","12,10","14,50","18,80","259,00","9,14","615,00","3,08"
"49,60","1,61","28,10","21,70","11,80","67,30","72,30","1.046,00","1,00","269,00","3,13"
"37,20","1,11","56,20","85,10","97,30","14,70","21,70","253,00","1,00","18,90","1,38"
"32,20","1,18","15,30","16,80","19,30","7,70","13,20","305,00","1,00","2,23","1,00"
"72,30","3,02","37,90","10,60","71,00","3,22","10,40","286,00","1,00","1,01","2,94"
"16,00","5,83","17,80","66,10","44,90","13,70","16,70","308,00","1,00","1,01","1,01"
"38,20","2,62","8,98","229,00","24,60","5,62","14,30","407,00","1,00","9,65","1,35"
"89,80","1,18","31,10","54,70","10,00","10,40","10,10","319,00","1,65","255,00","1,54"
"41,40","2,13","50,90","83,50","5,83","26,20","34,00","1.027,00","1,00","2,92","1,27"
"33,10","1,25","23,70","31,60","22,10","9,39","12,60","250,00","1,00","1,00","1,20"
"34,60","1,39","9,06","109,00","32,50","12,40","10,60","322,00","1,00","2,07","2,02"
"44,10","1,00","17,90","91,40","35,50","17,90","25,70","300,00","1,00","2,39","1,14"
"34,60","6,55","27,40","16,50","1,01","7,30","18,30","313,00","19,60","4,45","11,70"
"24,10","2,09","34,00","346,00","83,50","93,10","114,00","1.241,00","8,58","1,00","1,07"
"61,00","2,21","42,60","227,00","98,20","4,03","13,70","217,00","5,78","26,90","3,49"
"42,20","1,76","18,10","63,80","15,50","6,79","12,50","346,00","1,00","5,67","1,12"
"39,60","3,68","77,70","253,00","80,60","47,80","61,00","723,00","1,00","1,00","1,02"
"48,70","11,00","18,60","248,00","48,30","10,70","15,10","235,00","1,00","1,00","1,11"
"54,20","1,00","18,10","40,00","11,20","41,40","53,30","692,00","10,10","552,00","10,60"
"27,40","1,01","16,30","119,00","26,90","5,67","10,50","445,00","5,52","113,00","1,86"
"21,90","1,01","23,90","17,80","11,00","17,50","22,70","340,00","7,64","115,00","1,25"
"40,00","2,64","25,50","101,00","15,00","8,74","13,20","257,00","1,00","186,00","1,00"
"37,20","2,23","9,31","17,80","12,60","3,49","17,00","368,00","1,29","1,00","1,21"
"47,80","3,72","2,27","17,20","42,90","17,90","21,70","410,00","1,00","1,35","4,03"
"39,60","1,53","18,30","67,90","17,60","9,06","10,00","250,00","1,00","10,60","1,00"
"3,55","1,00","19,10","1,57","6,38","12,40","15,10","297,00","1,00","1,00","1,86"
"88,20","1,31","18,80","93,10","52,80","9,14","15,30","389,00","1,88","1,00","1,46"
"19,80","3,52","27,10","43,70","8,66","15,80","83,50","1.186,00","4,70","26,40","6,04"
"18,90","3,52","17,30","188,00","42,20","14,50","18,10","365,00","1,00","1,00","1,03"
"34,60","4,07","22,50","100,00","41,80","41,00","62,60","1.134,00","1,00","2,55","1,00"
"50,50","12,50","18,10","23,30","15,00","70,40","84,30","1.611,00","8,90","63,20","14,20"
"35,20","1,00","25,30","23,50","13,00","23,30","18,30","305,00","1,00","17,90","1,00"
"27,10","1,11","27,40","35,90","14,10","20,40","22,30","297,00","1,00","15,40","1,49"
"59,90","1,01","41,40","311,00","93,90","9,39","12,30","294,00","1,00","445,00","2,19"
"14,30","1,76","32,20","227,00","19,60","18,10","29,40","737,00","1,00","7,17","2,44"
"28,40","2,11","1,00","6,10","30,50","18,60","22,10","269,00","21,10","2.690,00","5,99"
"44,10","1,89","30,00","39,60","21,10","2,50","9,22","279,00","3,65","308,00","7,91"
"43,30","1,61","13,10","120,00","24,40","4,74","5,33","79,90","1,00","1,01","1,58"
"40,30","2,64","13,70","111,00","27,90","13,30","17,30","325,00","1,00","1,00","1,00"
"176,00","1,01","31,10","35,20","23,90","21,70","24,40","305,00","1,00","1,01","1,24"
"25,90","1,58","6,67","147,00","17,20","10,20","13,00","276,00","1,00","1,53","1,00"
"21,90","3,62","23,70","26,90","7,23","58,80","90,60","1.420,00","1,00","5,28","1,68"
"85,10","1,00","17,90","161,00","12,40","10,60","20,20","308,00","3,37","340,00","14,50"
"34,00","1,95","27,90","30,80","30,20","4,33","6,04","133,00","1,00","53,30","1,00"
"51,90","1,00","14,50","147,00","34,30","7,37","14,70","274,00","2,07","40,70","5,47"
"31,90","2,62","20,20","25,90","10,50","22,90","33,10","311,00","1,00","1,00","1,20"
"38,90","1,33","10,10","20,50","7,91","69,80","81,30","1.334,00","1,00","1,00","2,55"
"45,30","1,00","24,10","36,50","15,80","4,70","23,30","346,00","5,73","250,00","1,60"
"31,90","2,71","13,70","195,00","20,20","16,10","16,80","322,00","1,00","11,80","2,67"
"49,10","12,40","32,80","27,90","22,70","11,70","38,20","1.144,00","1,00","2,55","1,00"
"23,30","4,61","17,80","22,10","14,90","48,70","67,30","922,00","1,00","9,82","1,00"
"28,10","4,49","18,80","20,20","10,20","3,08","21,90","730,00","1,00","1,75","2,00"
"34,60","7,10","5,73","20,70","15,10","32,20","41,40","813,00","44,50","1.382,00","2,44"
"30,50","1,01","7,30","173,00","22,90","6,61","13,70","890,00","1,00","1,00","1,65"
